epoch,train_loss,train_mae,train_rmse,train_r2,val_loss,val_mae,val_rmse,val_r2,is_best,early_stopped
37,0.29711517715646374,0.6282318830490112,0.8389017544286855,0.2006850242614746,0.5306523650884628,0.8731909990310669,1.1762089252495884,-0.35436975955963135,False,False
38,0.2625811845064163,0.5703905820846558,0.7976365657697803,0.4269896149635315,0.5922088265419007,0.9417970776557922,1.2730924922967148,-0.24969756603240967,False,False
39,0.29674033159690516,0.6327170133590698,0.8382590313159552,0.4229896664619446,0.4474287748336792,0.7639583945274353,1.0786915271952846,-0.05594158172607422,False,False
40,0.2533009850209759,0.5649064183235168,0.766608054747091,0.5048316717147827,0.5531985729932785,0.8874086141586304,1.2166217904545813,-0.020413517951965332,False,False
41,0.23126165592862713,0.5337510108947754,0.7271780462433275,0.5563830733299255,0.47074857354164124,0.815644383430481,1.1376798571408633,-0.40488100051879883,False,False
42,0.22590552102173528,0.5234552025794983,0.7581511458552974,0.5362215042114258,0.4191712558269501,0.7584182024002075,1.0630616779071904,-0.28031742572784424,False,False
43,0.2130673474842502,0.5137903690338135,0.7003138613400384,0.5852794647216797,0.4226714849472046,0.7648544907569885,1.0065139566468648,0.1257973313331604,False,False
44,0.5186382971944348,0.8842656016349792,1.1746163411468276,-0.48801302909851074,0.402386674284935,0.7711732983589172,1.0032835338966362,-0.06397378444671631,False,False
45,0.19501986775186755,0.48782533407211304,0.657201553934539,0.6564409732818604,0.3288370341062546,0.6386632919311523,0.884824300340378,0.25760263204574585,True,False
46,0.21147879567598143,0.4973241090774536,0.6976603397877461,0.5829241871833801,0.46315261721611023,0.7984299659729004,1.0935558146712634,0.1893150806427002,False,False
47,0.17366462753665063,0.44609302282333374,0.6406361416103713,0.6621320843696594,0.263131320476532,0.5861943960189819,0.753815284735879,0.6158773303031921,True,False
48,0.20972325544684164,0.4764440953731537,0.7405587243151219,0.5741623640060425,0.4437746435403824,0.7644608020782471,1.0893804187388203,0.035010457038879395,False,False
49,0.19920441772668593,0.4763288199901581,0.688617318556995,0.5690082311630249,0.46712632179260255,0.8019527792930603,1.10598322351021,0.2470150589942932,False,False
50,0.1747594335747342,0.44082891941070557,0.6687658361538569,0.6674779653549194,0.44899503886699677,0.7420357465744019,1.0897257204302429,-0.10628795623779297,False,False
51,0.2020608176507296,0.46607518196105957,0.7547056081427765,0.531323254108429,0.3488764360547066,0.6552048325538635,0.9335582518911566,0.21158576011657715,False,False
52,0.17143775017992144,0.42586490511894226,0.7011691547649184,0.6218236684799194,0.49724310338497163,0.8454717397689819,1.1586575059075002,0.10643315315246582,False,False
53,0.17082302122106474,0.43560147285461426,0.6749281597761088,0.6347227096557617,0.3418212249875069,0.6655858159065247,0.9300030084786924,-0.11999809741973877,False,False
54,0.1390263578524032,0.38883674144744873,0.5903140334295709,0.7464605569839478,0.3789398968219757,0.6846621632575989,0.9810800356573918,0.26204365491867065,False,False
55,0.11912274594989515,0.3522188663482666,0.5552480846820278,0.7687109112739563,0.27210558503866195,0.5838624238967896,0.8222646464072451,0.4664303660392761,True,False
56,0.10737589806798965,0.34897682070732117,0.4871862416621236,0.8245046734809875,0.43157475590705874,0.7521985173225403,1.055745082008204,0.36101704835891724,False,False
57,0.1106543778291633,0.33281874656677246,0.5339805887530361,0.7918663024902344,0.3166030779480934,0.6034015417098999,0.8777419452824615,0.4145626425743103,False,False
58,0.1097080839737769,0.3427365720272064,0.5353496508336303,0.7971364259719849,0.2746326543390751,0.5432141423225403,0.828500986217218,0.4213389754295349,True,False
59,0.11054442065858072,0.34031879901885986,0.5437258101157925,0.7846050262451172,0.3717296004295349,0.6954683065414429,0.9650035833875308,0.4098624587059021,False,False
60,0.11284910538984884,0.3469724953174591,0.5544417468189892,0.7832939624786377,0.28571516573429107,0.580312192440033,0.8244409126151535,0.42963695526123047,False,False
61,0.0895571721297118,0.30495014786720276,0.49895491754826693,0.8244938254356384,0.29682612493634225,0.5813648700714111,0.8689026238829352,0.45322751998901367,False,False
62,0.08057420015815765,0.2824597656726837,0.484926125563265,0.8294203281402588,0.3458509683609009,0.6611731052398682,0.9222233001161376,0.4943355917930603,False,False
63,0.0822551541571175,0.28642353415489197,0.48107897766467894,0.849094569683075,0.39513168931007386,0.7214854955673218,0.9764838530342751,0.18475741147994995,False,False
64,0.08735304445989671,0.3013114929199219,0.4838313158577751,0.8337063193321228,0.34185101091861725,0.6279100775718689,0.9240251133528022,0.3403889536857605,False,False
65,0.08332510130299677,0.2860904932022095,0.471010685393538,0.8384974598884583,0.3037909850478172,0.5967803001403809,0.8734368940156804,0.3630017042160034,False,False
66,0.0730153691744612,0.27175360918045044,0.40718254016071714,0.8849412798881531,0.2988026559352875,0.5988192558288574,0.8614610841854016,0.4100743532180786,False,False
67,0.08260118925283032,0.2902914583683014,0.47099214600030354,0.8468353748321533,0.3537534222006798,0.678327739238739,0.9430349040747071,0.14994579553604126,False,False
68,0.07637665811325273,0.2689983546733856,0.464210800595882,0.8486611843109131,0.37678573429584505,0.671168327331543,0.9909408126097197,0.3467535972595215,False,False
69,0.08291301290474591,0.30042433738708496,0.464196580083322,0.8519046902656555,0.36405757665634153,0.6551077365875244,0.966415669203352,0.3112705945968628,False,False
70,0.061809270192057855,0.25127890706062317,0.4030324171637546,0.8906711339950562,0.4047491908073425,0.719296395778656,1.0373775616752197,0.31782519817352295,False,False
71,0.05908350646495819,0.23900967836380005,0.40086295947604333,0.8896217346191406,0.3431632980704308,0.616681694984436,0.95537245882029,0.4752538204193115,False,False
72,0.06296480450058176,0.23928682506084442,0.38768712570809477,0.898499608039856,0.3446819677948952,0.6474936008453369,0.9425471503507439,0.2133811116218567,False,False
73,0.06045803166325054,0.24652905762195587,0.39119823357099426,0.8982675671577454,0.3403229981660843,0.6404702067375183,0.9229296777352016,0.37676966190338135,False,False
74,0.04707248113869179,0.22217194736003876,0.3139546394173027,0.9357472658157349,0.31270088255405426,0.5738331079483032,0.9083903130032868,0.39603573083877563,False,False
75,0.05002958147275832,0.23432470858097076,0.3217020945339123,0.9313069581985474,0.3146006792783737,0.5889220237731934,0.8996567455678491,0.42947816848754883,False,False
76,0.03740148336416291,0.20429907739162445,0.2758171620099213,0.9506922960281372,0.3178924649953842,0.5940982699394226,0.9042078225632548,0.419087290763855,False,False
77,0.03162837431075111,0.19156496226787567,0.2517846157582406,0.9593861699104309,0.29736692234873774,0.5630024671554565,0.8504873365326235,0.4404512643814087,False,False
78,0.03356563015991161,0.19013109803199768,0.2644731990120411,0.9550719857215881,0.32744704782962797,0.6026272773742676,0.9187638430947337,0.5245362520217896,False,False
79,0.04002746816484198,0.20934529602527618,0.28629060371890774,0.9478704333305359,0.3309489831328392,0.6079033613204956,0.9190467186655612,0.2630992531776428,False,False
80,0.041010002740809036,0.20253360271453857,0.2902053330730303,0.9459143280982971,0.3366303861141205,0.6194120049476624,0.9273468171786432,0.3475229740142822,False,False
81,0.03961885717487143,0.2034682333469391,0.2815359701556342,0.9483424425125122,0.30571506917476654,0.5613994598388672,0.8809057591441763,0.5682608485221863,False,False
82,0.06349826616144949,0.2495783418416977,0.41646777015262204,0.8844330906867981,0.3291955918073654,0.619020938873291,0.8825089937243495,0.5043591260910034,False,False
83,0.07174935942936328,0.26748523116111755,0.4063313659468305,0.8944957256317139,0.30542532056570054,0.586298942565918,0.873294462389672,0.3527154326438904,False,False
84,0.0652406650234855,0.2603748142719269,0.41290883625906327,0.8892892599105835,0.2694569766521454,0.5456485748291016,0.771233626551999,0.5939546823501587,False,False
85,0.08488748823442767,0.27508866786956787,0.5266032919095914,0.8099578022956848,0.2879657119512558,0.5751411318778992,0.805548050359498,0.5242648124694824,False,False
86,0.0546177753037022,0.2443387657403946,0.336264517658616,0.920498251914978,0.31784048974514006,0.6003798246383667,0.9206212780599468,0.418923020362854,False,False
87,0.06598881163424061,0.2602129280567169,0.4007548838488571,0.8915795683860779,0.3145815134048462,0.6145281791687012,0.8997486333028467,0.40597987174987793,False,False
88,0.07826429975008772,0.25893303751945496,0.48620795484933427,0.8395178318023682,0.32697798013687135,0.610248863697052,0.933297976323673,0.39612245559692383,False,False
89,0.065770200153272,0.24538834393024445,0.38034441441807093,0.9027321934700012,0.32896021753549576,0.6161460876464844,0.9384176531511745,0.3606197237968445,False,False
90,0.06108793610286328,0.24308091402053833,0.37084567160207776,0.9099960327148438,0.23730510771274566,0.4745512306690216,0.7229741814753314,0.6628643274307251,True,False
91,0.047203096110493906,0.21807125210762024,0.31871898210361654,0.9321752786636353,0.30169703662395475,0.5681710243225098,0.859696692164874,0.5703997015953064,False,False
92,0.05581824793930976,0.23170168697834015,0.35497190525477174,0.9150271415710449,0.3185696631669998,0.6021961569786072,0.888534837154663,0.41278642416000366,False,False
93,0.04408712751202045,0.2153465449810028,0.30401270063591357,0.9410013556480408,0.31922540366649627,0.588249683380127,0.9076412636913029,0.41206973791122437,False,False
94,0.05238760635256767,0.21603238582611084,0.34013296295554524,0.9232943654060364,0.28980172872543336,0.5480635166168213,0.851801847366225,0.5148418545722961,False,False
95,0.03992023526300346,0.19909971952438354,0.2861357939372788,0.9498606324195862,0.28986828550696375,0.5569812655448914,0.8639680020910714,0.4086819291114807,False,False
96,0.050015751002055985,0.22708949446678162,0.32088781653837356,0.9321847558021545,0.3500661313533783,0.6525654196739197,0.9419153190442731,0.3319094777107239,False,False
97,0.04405046117702319,0.20780621469020844,0.30626209244890723,0.9399142265319824,0.333892522752285,0.645867645740509,0.9284322583266612,0.3148656487464905,False,False
98,0.05878434005764223,0.23383541405200958,0.37595157292535825,0.9043411612510681,0.3115066409111023,0.5825181007385254,0.9048960865281386,0.4485436677932739,False,False
99,0.048993041558611776,0.21798770129680634,0.3211815256957561,0.9333359599113464,0.28396562933921815,0.5615766048431396,0.843152435059971,0.5704002380371094,False,False
100,0.036312949543278066,0.20171944797039032,0.27059330604887744,0.9537000060081482,0.29407049939036367,0.5837063789367676,0.8439124622056288,0.4265819191932678,False,False
101,0.026214781097106395,0.1764650046825409,0.2289837256936141,0.9672658443450928,0.2918840490281582,0.5635484457015991,0.8525061672021178,0.4469001889228821,False,False
102,0.02736988241573976,0.18169714510440826,0.2339653010546588,0.9660646319389343,0.2978732421994209,0.5722000598907471,0.863978729878093,0.4425179362297058,False,False
103,0.028098830607749762,0.17396360635757446,0.2377543799952553,0.9639444351196289,0.2732974052429199,0.5447143316268921,0.8238568709284034,0.5687861442565918,False,False
104,0.020770083872541305,0.15881477296352386,0.20381405306250408,0.9748087525367737,0.30668137669563295,0.5922002792358398,0.8843309290388687,0.4547489881515503,False,False
105,0.026808847335257357,0.16575275361537933,0.23624960327872013,0.9635610580444336,0.2669937402009964,0.5141234993934631,0.81882010443688,0.5287726521492004,False,False
106,0.025318124541832555,0.1733245551586151,0.22523166862605767,0.9683167934417725,0.2729788303375244,0.5432085394859314,0.8262453880700744,0.5880154371261597,False,False
107,0.0273902349234108,0.1738532930612564,0.23405789540120012,0.9648648500442505,0.28169440627098086,0.5435498356819153,0.8518242040142585,0.5009021759033203,False,False
108,0.029100394792734616,0.17857685685157776,0.24126966433358132,0.963334858417511,0.2917739637196064,0.5320379137992859,0.8576529502144951,0.5289125442504883,False,False
109,0.03311176584552853,0.19056449830532074,0.2577374088863865,0.9584991931915283,0.24271510541439056,0.5046868324279785,0.7542281180227327,0.6514959335327148,False,False
110,0.028414393159290476,0.18001799285411835,0.23852178283899134,0.9632238745689392,0.2987236097455025,0.5546669960021973,0.8909382520208862,0.5904123187065125,False,False
111,0.020755944908746788,0.155002161860466,0.20374466753048925,0.9742398858070374,0.2621366947889328,0.5041329264640808,0.8181074387404623,0.5691838264465332,False,False
112,0.021410932779432304,0.157040074467659,0.2069346184410371,0.9731793999671936,0.2723924607038498,0.5284405946731567,0.8388213565905436,0.5056779980659485,False,False
113,0.017095617394173337,0.14518436789512634,0.18490871308468657,0.9790608286857605,0.30348504334688187,0.5549150705337524,0.8938242021182339,0.4654972553253174,False,False
114,0.023614121826305505,0.16011294722557068,0.21733109063660536,0.9707557559013367,0.30933179557323454,0.5834238529205322,0.9001394984959967,0.37218672037124634,False,False
115,0.024857116412491567,0.17466963827610016,0.2229668893048092,0.9682244658470154,0.2760291650891304,0.5328876972198486,0.8567301190721346,0.4666866660118103,False,False
116,0.03769059943395757,0.18927638232707977,0.2921115031831831,0.9449471831321716,0.3279110938310623,0.6280286908149719,0.915829344721385,0.354253351688385,False,False
117,0.04807671036330923,0.23910008370876312,0.31091763897824465,0.9367623329162598,0.4032179832458496,0.7007490992546082,1.0566428249709943,0.3381320834159851,False,False
118,0.04837236364161776,0.2327670007944107,0.3111000891537295,0.938953697681427,0.37716094553470614,0.7045122385025024,0.985322103069438,0.3541821837425232,False,False
119,0.039059365048043186,0.21813467144966125,0.2798289719070943,0.949312150478363,0.30784575641155243,0.5648386478424072,0.8875745097300681,0.5370075702667236,False,False
120,0.03327997560582815,0.19812144339084625,0.2579958437180079,0.959493100643158,0.29363281056284907,0.5723455548286438,0.8650241019358546,0.4053348898887634,False,False
121,0.03664981034554301,0.19000612199306488,0.2809391423093595,0.9487122297286987,0.30316309779882433,0.5750309228897095,0.8927671203189492,0.4172624349594116,False,False
122,0.0313489330301602,0.18196804821491241,0.2526381738456402,0.9587513208389282,0.3341940000653267,0.6188292503356934,0.9381152677190028,0.34765195846557617,False,False
123,0.03181657807961587,0.18839113414287567,0.2522565212597717,0.9596412777900696,0.27170119285583494,0.5372821688652039,0.8182629731056332,0.4941915273666382,False,False
124,0.04080080168862497,0.1870238333940506,0.35413224623349404,0.9170573949813843,0.2795776665210724,0.5497328042984009,0.8587432273031301,0.5199814438819885,False,False
125,0.023439188457785115,0.1682417094707489,0.21651414529542962,0.9714141488075256,0.2620465014129877,0.5263717770576477,0.8240633271104338,0.5087913274765015,False,False
126,0.023706814664746483,0.1671016663312912,0.2177466987650867,0.9695252180099487,0.3104400172829628,0.5826169848442078,0.9032831297773892,0.46269482374191284,False,False
127,0.021744573263511542,0.15940317511558533,0.20854050746167455,0.9731701016426086,0.2864855833351612,0.5288183093070984,0.870065501312369,0.42135512828826904,False,False
128,0.024881122108068195,0.16516819596290588,0.22507926054816707,0.9675210118293762,0.2516260340809822,0.49621284008026123,0.8150533755791886,0.5561161041259766,False,False
129,0.019367327883599267,0.1467195749282837,0.19681121875361643,0.9759870171546936,0.27031930163502693,0.5172665119171143,0.8435253621343423,0.5311391353607178,False,False
130,0.03884658567427147,0.19135752320289612,0.2896371619305674,0.9489096999168396,0.35481968224048616,0.6632276773452759,0.9319147630340237,0.26602232456207275,False,False
131,0.05896432334256749,0.25267794728279114,0.3577593476575733,0.9141960740089417,0.3199172645807266,0.6030248999595642,0.9055609879073989,0.5868420600891113,False,False
132,0.049112062600831834,0.21254104375839233,0.3455733362735289,0.925567626953125,0.3440436854958534,0.6367177367210388,0.9394875756051763,0.25637173652648926,False,False
133,0.04020339059793661,0.21117880940437317,0.2845242433559867,0.9476585388183594,0.3294124275445938,0.6175050735473633,0.9014982084890159,0.41737163066864014,False,False
134,0.030409822030173193,0.18150240182876587,0.24906665202644235,0.9609682559967041,0.25782116651535036,0.5380500555038452,0.8002364375482532,0.6034221649169922,False,False
135,0.02534544962127843,0.17232373356819153,0.2251463980044793,0.9676821827888489,0.27476057410240173,0.5321341753005981,0.8267576337057597,0.5570456385612488,False,False
136,0.03183616537059988,0.19793583452701569,0.25233376013760855,0.9602692127227783,0.3000289246439934,0.601243793964386,0.8486676137656206,0.4756830930709839,False,False
137,0.050081750227799336,0.21594072878360748,0.3312096472219139,0.9289065599441528,0.2933305501937866,0.5599690079689026,0.864084103471156,0.40944451093673706,False,False
138,0.025245331768547336,0.17007090151309967,0.2247156223609418,0.96858149766922,0.24894829839468002,0.5055041313171387,0.7833007979907234,0.5283126831054688,False,False
139,0.02694434994050572,0.1678675264120102,0.23213939169639372,0.9653856158256531,0.2301182985305786,0.47881874442100525,0.7550838148570703,0.5883334875106812,False,False
140,0.02495851636593861,0.17060993611812592,0.22342118823925455,0.968943178653717,0.2295343816280365,0.4993714392185211,0.7482087281427476,0.6423037052154541,False,False
141,0.035328684104306084,0.19943994283676147,0.26581490964535065,0.9538697004318237,0.36857532560825346,0.7039899826049805,0.9596595019247188,0.43074917793273926,False,False
142,0.036346482173089056,0.20083118975162506,0.26961633472639923,0.9541977047920227,0.3131894379854202,0.60405433177948,0.8921373142751766,0.36163485050201416,False,False
143,0.028629475002807957,0.18366028368473053,0.23928841375722396,0.9635926485061646,0.2794009506702423,0.5209083557128906,0.849733190174391,0.5959201455116272,False,False
144,0.0299260460080639,0.18257731199264526,0.24467990823273716,0.9620659351348877,0.2674563005566597,0.5141828656196594,0.8263021235681896,0.5215741991996765,False,False
145,0.025876566917905883,0.16509085893630981,0.22761673481603084,0.9677860140800476,0.25396475195884705,0.5063003897666931,0.7860268847257438,0.5247210264205933,False,False
146,0.022812851013675813,0.16172292828559875,0.2136017358231646,0.9715197682380676,0.24277726113796233,0.5112813115119934,0.7656865776367212,0.5598299503326416,False,False
147,0.029987587052727898,0.1742464303970337,0.24758073606164496,0.9599099159240723,0.22885687053203582,0.5003138184547424,0.7528984568015263,0.6308838129043579,False,False
148,0.03053783362490996,0.17285016179084778,0.2508841763867577,0.961848795413971,0.2903960257768631,0.5818147659301758,0.8664187555124353,0.4391484260559082,False,False
149,0.028353027053057187,0.17717602849006653,0.23852621837772986,0.9631918668746948,0.302764293551445,0.5895012021064758,0.86369551993327,0.3891221880912781,False,False
150,0.023042854372291796,0.1626393347978592,0.21467582902738253,0.9714007377624512,0.29691269248723984,0.5698817372322083,0.8873536781794099,0.5508167743682861,False,False
151,0.02170335241563378,0.1525924950838089,0.20834275264109328,0.9724774956703186,0.26025410592556,0.5117328763008118,0.8115084907266176,0.5157903432846069,False,False
152,0.023155146083163637,0.16005533933639526,0.21538240358244037,0.9709881544113159,0.2689771682024002,0.5398520827293396,0.8361361258712234,0.5451197028160095,False,False
153,0.021680718453060233,0.16157901287078857,0.20823408186548348,0.9736495018005371,0.26022576689720156,0.5216718912124634,0.8087491609430456,0.530614972114563,False,False
154,0.02108114304381513,0.15189960598945618,0.20533456663462138,0.972920298576355,0.2983258031308651,0.5819002389907837,0.8703679024339712,0.40569204092025757,False,False
155,0.023466330967963703,0.15815381705760956,0.2166394701877744,0.9710964560508728,0.2853735528886318,0.5745779275894165,0.8494151978738425,0.32528793811798096,False,False
156,0.020302726977294492,0.14434149861335754,0.2015079450336583,0.9745017886161804,0.3119982898235321,0.6079989075660706,0.8947955411591021,0.3639087677001953,False,False
157,0.017427296032227816,0.14411120116710663,0.1866938526520947,0.978466808795929,0.32256531715393066,0.6197522282600403,0.90503061406112,0.35151755809783936,False,False
158,0.019332759885958607,0.15173758566379547,0.1966355051610085,0.9758819341659546,0.3030497759580612,0.5875142216682434,0.8797744193085116,0.3269198536872864,False,False
159,0.02048608653187271,0.1535920798778534,0.20251112573283453,0.9747453331947327,0.29770145788788793,0.5798661708831787,0.8693761956366429,0.3538416028022766,False,False
160,0.020593050221401836,0.15085221827030182,0.20294658454695785,0.973372757434845,0.2974594824016094,0.5844026803970337,0.8637154639332804,0.4376608729362488,False,True
