epoch,train_loss,train_mse,train_mae,train_rmse,train_r2,train_mape,train_spearman,train_pearson,train_max_error,train_median_ae,train_explained_variance,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_mse,val_mae,val_rmse,val_r2,val_mape,val_spearman,val_pearson,val_max_error,val_median_ae,val_explained_variance,val_accuracy,val_precision,val_recall,val_f1,is_best,early_stopped
11,0.7413874601287053,2.051861524581909,1.148044466972351,1.4324320314004113,-0.2182297706604004,18041.57421875,0.07875825370079276,0.10089463740587234,4.160637378692627,1.0052319765090942,-0.1880868673324585,0.35714285714285715,0.3738386108690223,0.35823118828736805,0.3316206059396721,0.6314324454257363,1.6935994625091553,1.0706192255020142,1.3013836722923626,0.004985213279724121,1.3683844804763794,0.17191005114093705,0.16872768104076385,3.4200832843780518,0.9604088664054871,0.017133891582489014,0.3684210526315789,0.4444444444444444,0.3846153846153846,0.25555555555555554,True,False
12,0.757182945546351,2.144613742828369,1.1677117347717285,1.4644499796266068,-0.27329862117767334,19361.525390625,0.021586495179411525,0.0222964845597744,4.7004547119140625,0.9753168225288391,-0.26015710830688477,0.37218045112781956,0.3807942992253996,0.3731699012597889,0.3499751614505713,0.6192973538448936,1.6617125272750854,1.0567963123321533,1.289074290828533,0.023719310760498047,1.3619458675384521,0.20528533159796178,0.2070656716823578,3.399515151977539,0.955924928188324,0.03889745473861694,0.3684210526315789,0.4444444444444444,0.3846153846153846,0.25555555555555554,True,False
13,0.6984613977260608,1.9581578969955444,1.099692463874817,1.3993419514170025,-0.16259610652923584,38758.578125,0.17702826087158646,0.1706165075302124,4.697580337524414,0.947876513004303,-0.14063167572021484,0.38721804511278196,0.40207965902410353,0.3882362955396663,0.3655904018793523,0.6164431164139196,1.6834897994995117,1.0504369735717773,1.2974936606779672,0.010924875736236572,1.4170466661453247,0.20047053704022705,0.211746945977211,3.451758861541748,0.9803773760795593,0.04086637496948242,0.3684210526315789,0.4444444444444444,0.3846153846153846,0.25555555555555554,True,False
14,0.7030208895080968,1.9310322999954224,1.103174090385437,1.3896158821758704,-0.1464911699295044,10853.701171875,0.14430421554466902,0.17863424122333527,4.026926517486572,0.9601502418518066,-0.10197603702545166,0.3458646616541353,0.363877303321196,0.34673987061627515,0.32969544723602184,0.6112394176031414,1.650534749031067,1.048184871673584,1.2847313917823706,0.03028637170791626,1.3665823936462402,0.21655632794902258,0.22879891097545624,3.4193153381347656,0.9797992706298828,0.05116093158721924,0.3684210526315789,0.4444444444444444,0.3846153846153846,0.25555555555555554,True,False
15,0.6751013181480418,1.860084891319275,1.0763722658157349,1.3638492920111354,-0.10436844825744629,21613.0546875,0.13995420776579567,0.18625640869140625,4.415386199951172,0.9065561294555664,-0.09135222434997559,0.39849624060150374,0.4230159302860992,0.39959993190330273,0.3736206724533573,0.6110539953959616,1.6652333736419678,1.0460363626480103,1.2904392173372474,0.021650731563568115,1.385535717010498,0.20506647729988292,0.22451040148735046,3.4491140842437744,0.9716339707374573,0.04841345548629761,0.3684210526315789,0.4444444444444444,0.3846153846153846,0.25555555555555554,True,False
16,0.678791130507799,1.834525465965271,1.0742517709732056,1.3544465533808527,-0.08919322490692139,30153.11328125,0.18943877408695908,0.19978128373622894,4.003337383270264,0.9344987869262695,-0.07022213935852051,0.41353383458646614,0.4553720148724318,0.41479400749063666,0.385398450878327,0.6072903275489807,1.6429035663604736,1.0438017845153809,1.2817579983602496,0.03476983308792114,1.3605916500091553,0.24730535682910104,0.24000664055347443,3.4123411178588867,0.9464852809906006,0.0570148229598999,0.3684210526315789,0.4444444444444444,0.3846153846153846,0.25555555555555554,True,False
17,0.6508998480954564,1.7419185638427734,1.0523085594177246,1.3198176252205354,-0.034210801124572754,16245.205078125,0.18451014673178268,0.2315024435520172,4.895013332366943,0.909162163734436,-0.018775343894958496,0.3383458646616541,0.37244430116770544,0.33950459652706844,0.30675382885997665,0.6022130345043383,1.6266911029815674,1.0394257307052612,1.275418011077767,0.044294893741607666,1.346361517906189,0.24467910525215483,0.2532584071159363,3.409407377243042,0.9421598315238953,0.06386405229568481,0.3684210526315789,0.4444444444444444,0.3846153846153846,0.25555555555555554,True,False
18,0.67608342314125,1.8139618635177612,1.0814182758331299,1.346834014835444,-0.07698416709899902,10512.873046875,0.1836752130291173,0.2123359590768814,3.8046164512634277,0.9067665338516235,-0.05735790729522705,0.3609022556390977,0.3819488037943782,0.3617637044603337,0.34392416296893913,0.6059765988274625,1.611048698425293,1.0432389974594116,1.2692709318444557,0.053485095500946045,1.2949389219284058,0.2440225423579183,0.24960479140281677,3.357745885848999,0.9589571356773376,0.0613553524017334,0.3684210526315789,0.4444444444444444,0.3846153846153846,0.25555555555555554,False,False
19,0.7100261510314798,1.9816651344299316,1.1165012121200562,1.4077162833575279,-0.1765528917312622,7138.47412109375,0.09799552152054745,0.11560847610235214,3.786834239959717,0.8764264583587646,-0.15911412239074707,0.36466165413533835,0.379004329004329,0.365679264555669,0.3417296779018903,0.5979986128054167,1.619956135749817,1.0322223901748657,1.2727749745142765,0.04825180768966675,1.345672845840454,0.24642993963678567,0.2678084075450897,3.4129247665405273,0.9290863275527954,0.07167035341262817,0.3684210526315789,0.4444444444444444,0.3846153846153846,0.25555555555555554,True,False
20,0.6778918742237234,1.8970919847488403,1.089685320854187,1.3773496232797395,-0.12634015083312988,33611.05859375,0.17508422661467407,0.14839695394039154,5.651171684265137,0.8829891681671143,-0.10713183879852295,0.3609022556390977,0.3992638246875535,0.361976506639428,0.33809940226516727,0.5938151980701246,1.6059242486953735,1.0274250507354736,1.2672506652968756,0.056495726108551025,1.3447455167770386,0.2665645350600399,0.28454768657684326,3.397407293319702,0.922760009765625,0.0808454155921936,0.3684210526315789,0.4444444444444444,0.3846153846153846,0.25555555555555554,True,False
21,0.6922975842161734,1.8716143369674683,1.0976191759109497,1.3680695658362803,-0.1112135648727417,27741.39453125,0.14194638062106718,0.17843520641326904,4.056894779205322,0.9890322089195251,-0.08324146270751953,0.39473684210526316,0.4325390869293308,0.39564181137214843,0.3810511874188592,0.5967766595514197,1.629565954208374,1.026458501815796,1.276544536711655,0.04260587692260742,1.3701879978179932,0.2584669260311224,0.27987149357795715,3.425546169281006,0.9372173547744751,0.07831406593322754,0.3684210526315789,0.4444444444444444,0.3846153846153846,0.25555555555555554,True,False
22,0.6927133951532213,1.9634188413619995,1.0960229635238647,1.4012204827799226,-0.16571974754333496,9689.8720703125,0.13087227140782257,0.12622666358947754,5.050318241119385,0.9335827827453613,-0.13873958587646484,0.3609022556390977,0.3872340425531915,0.36201906707524684,0.3353936424746497,0.5937437336695822,1.6247235536575317,1.022547960281372,1.2746464426096877,0.04545086622238159,1.379824161529541,0.2663456807619611,0.2916344702243805,3.4159717559814453,0.9304006099700928,0.08487743139266968,0.3684210526315789,0.4444444444444444,0.3846153846153846,0.25555555555555554,True,False
23,0.7107899262940973,1.9464627504348755,1.1131857633590698,1.3951568909749452,-0.15565264225006104,21528.14453125,0.08166920430752726,0.1379774659872055,4.636385917663574,0.9645693898200989,-0.13383269309997559,0.3533834586466165,0.3797799422799422,0.3544858699353081,0.327331232872549,0.5902891864902094,1.629948377609253,1.0153127908706665,1.2766943164317968,0.042381227016448975,1.3905699253082275,0.29589101100260584,0.3128572404384613,3.439894914627075,0.8964319229125977,0.09554654359817505,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,True,False
24,0.6910601309815744,1.8755896091461182,1.1032668352127075,1.3695216716598968,-0.11357378959655762,10176.244140625,0.123277849619012,0.1725405603647232,4.36201810836792,0.9136613607406616,-0.08483827114105225,0.3308270676691729,0.34230769230769226,0.33180115764385426,0.30732544743786655,0.5878759371606928,1.6178898811340332,1.0174251794815063,1.2719630030523816,0.049465715885162354,1.3793489933013916,0.2902007992525557,0.3110969066619873,3.4392905235290527,0.8961643576622009,0.09478539228439331,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,False,False
25,0.6643988199924168,1.7779731750488281,1.0726343393325806,1.3334066052966844,-0.05561709403991699,16243.25,0.17452824174355974,0.2223280966281891,3.9273180961608887,0.911912202835083,-0.03844261169433594,0.37218045112781956,0.4340113072255929,0.37325502213142664,0.3492059104707326,0.5868192346472489,1.633213758468628,1.010878562927246,1.2779725186672162,0.04046273231506348,1.403030276298523,0.30015866981514344,0.3186357915401459,3.4702885150909424,0.8667346835136414,0.09887182712554932,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,True,False
26,0.6452879133193117,1.7285393476486206,1.0483263731002808,1.3147392698358944,-0.026267170906066895,21406.482421875,0.24209634351718265,0.2549556493759155,3.853959083557129,0.8564231395721436,0.00022155046463012695,0.39097744360902253,0.452465834818776,0.3922369765066394,0.3616279369284834,0.5812466505326723,1.5998767614364624,1.0090943574905396,1.2648623488097281,0.060048699378967285,1.3806962966918945,0.2990643983247492,0.33111876249313354,3.4144740104675293,0.8733932375907898,0.10623764991760254,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,True,False
27,0.6679954808065318,1.7905936241149902,1.0768423080444336,1.3381306453836972,-0.06310999393463135,10573.853515625,0.17498412383398032,0.1980290561914444,3.8259027004241943,0.9365884065628052,-0.04004991054534912,0.38345864661654133,0.4350482948945397,0.3845335376234253,0.3622619399004507,0.5833769126942283,1.5848056077957153,1.0154097080230713,1.258890625827246,0.06890326738357544,1.3449774980545044,0.2974229910891578,0.3199111521244049,3.387451410293579,0.8764084577560425,0.10036808252334595,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,False,False
28,0.6800224285824854,1.8590154647827148,1.091120958328247,1.3634571737985446,-0.10373330116271973,32888.49609375,0.12932928587101444,0.16064687073230743,4.538737773895264,0.9457182884216309,-0.08354294300079346,0.3233082706766917,0.3497354497354497,0.32452332311882875,0.28821423946666525,0.5807379829256158,1.5798163414001465,1.012460470199585,1.2569074514060876,0.07183456420898438,1.3442569971084595,0.3137276362960321,0.32541921734809875,3.3927807807922363,0.8639468550682068,0.10356122255325317,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,False,False
29,0.686861371299378,1.9257638454437256,1.0900102853775024,1.387718936039905,-0.14336323738098145,6050.7333984375,0.1171747679833395,0.11741403490304947,4.315071105957031,0.8813793659210205,-0.11297166347503662,0.39097744360902253,0.421541368349879,0.392364657814096,0.3541964934121797,0.5821464359760284,1.563698172569275,1.017288088798523,1.2504791771834007,0.08130413293838501,1.3138563632965088,0.300049242666104,0.3288837671279907,3.360185146331787,0.8676751852035522,0.10445457696914673,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,False,False
30,0.6562797820993832,1.7524250745773315,1.0635673999786377,1.3237919302433188,-0.040448665618896484,21074.685546875,0.20968248929094999,0.21396243572235107,4.3482985496521,0.8930243253707886,-0.024377942085266113,0.36466165413533835,0.4050463674119588,0.3659346271705823,0.32946472344787625,0.5779812618305809,1.5781446695327759,1.0079716444015503,1.2562422813823677,0.07281666994094849,1.351046085357666,0.3137276362960321,0.33767181634902954,3.404859781265259,0.8447587490081787,0.1096498966217041,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,True,False
31,0.6274117799405765,1.6683496236801147,1.033564805984497,1.2916460907230412,0.009468615055084229,8956.623046875,0.27267009185117225,0.2533692717552185,3.9023311138153076,0.8843493461608887,0.025925159454345703,0.39097744360902253,0.47922675150397925,0.3924497786857337,0.35064769202700236,0.5780100712650701,1.5751079320907593,1.0062646865844727,1.255033040238686,0.07460075616836548,1.350956678390503,0.3159161792768207,0.3379007875919342,3.3915257453918457,0.8571596145629883,0.11069107055664062,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,True,False
32,0.6377717997122528,1.7287615537643433,1.0411814451217651,1.3148237728929086,-0.02639901638031006,21628.357421875,0.18793723237655285,0.23850558698177338,4.980449676513672,0.8853613138198853,-0.0031774044036865234,0.34962406015037595,0.3848584404748359,0.35078311201906703,0.3182514989466861,0.5778231416877947,1.5929484367370605,1.002078652381897,1.262120611010319,0.06411921977996826,1.3565269708633423,0.2842917332044268,0.32775694131851196,3.448462724685669,0.8334103226661682,0.10572677850723267,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,True,False
33,0.6666274220311552,1.8334364891052246,1.0670818090438843,1.354044493030131,-0.08854663372039795,21240.3203125,0.17445651204401802,0.19131073355674744,4.239767551422119,0.9100241661071777,-0.07568919658660889,0.36466165413533835,0.3858030393404029,0.36567926455566907,0.34037832372646554,0.5808274542030535,1.6288995742797852,0.997142493724823,1.2762835007473008,0.04299736022949219,1.3869742155075073,0.29085736214679225,0.32149720191955566,3.5129730701446533,0.816704511642456,0.10226160287857056,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,True,False
34,0.6698855962744332,1.8265749216079712,1.0769906044006348,1.3515083875462894,-0.0844728946685791,24195.9765625,0.1200114385012153,0.1836957335472107,3.917724847793579,0.8874253034591675,-0.06647610664367676,0.38345864661654133,0.42750217839774196,0.38487402110997615,0.3444475354559174,0.5829087197780609,1.6276339292526245,1.0012898445129395,1.2757875721500913,0.04374098777770996,1.3930320739746094,0.2815560544784411,0.3229665160179138,3.49218487739563,0.8068720102310181,0.10255962610244751,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,False,False
35,0.650125994942242,1.7358614206314087,1.0521245002746582,1.317520937454661,-0.030614376068115234,26402.8984375,0.12445039110752032,0.22961534559726715,3.9009785652160645,0.8819055557250977,-0.0192568302154541,0.37593984962406013,0.42823460064839375,0.3773408239700375,0.3349019448066059,0.5867016997776533,1.6441227197647095,1.0026935338974,1.282233488786153,0.03405362367630005,1.4004948139190674,0.2753187069831939,0.3167664408683777,3.5157511234283447,0.7984975576400757,0.09890621900558472,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,False,False
36,0.6636732769639868,1.8287112712860107,1.0540863275527954,1.352298514118096,-0.08574116230010986,10222.0458984375,0.15316905001202924,0.1622782051563263,4.019887924194336,0.8810223340988159,-0.051516056060791016,0.3383458646616541,0.38091592970827853,0.3397599591419816,0.2941192411924119,0.5841835705857528,1.6465922594070435,0.9946979880332947,1.2831961110473502,0.032602667808532715,1.4180735349655151,0.30442632862768104,0.3355271816253662,3.519761562347412,0.7877061367034912,0.10912859439849854,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,True,False
37,0.6429219955116287,1.7233244180679321,1.0494953393936157,1.312754515538961,-0.023170948028564453,20713.82421875,0.18019743839667107,0.2533471882343292,4.22374963760376,0.8518083691596985,-0.004214286804199219,0.3458646616541353,0.3860510732238481,0.3471229145386448,0.3114108422939068,0.5817541872200213,1.6361088752746582,0.993710458278656,1.2791047163053766,0.038761794567108154,1.40324866771698,0.2922799150843048,0.33374130725860596,3.512235164642334,0.7863831520080566,0.10871380567550659,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,True,False
38,0.630793199615371,1.7135485410690308,1.0283520221710205,1.3090257984734415,-0.017366886138916016,22535.044921875,0.22178854978160112,0.23958811163902283,4.831101417541504,0.8301137685775757,0.01106327772140503,0.38345864661654133,0.44251020205036323,0.38491658154579506,0.34242825789887776,0.5810690153586237,1.620169758796692,0.9982681274414062,1.272858891942344,0.048126280307769775,1.3715752363204956,0.28648027618521527,0.3271051347255707,3.4915263652801514,0.8045786619186401,0.10495460033416748,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,False,False
39,0.6060846190255388,1.6028635501861572,1.0096386671066284,1.2660424756642872,0.048348963260650635,15377.4736328125,0.30465356788015474,0.3091450035572052,4.164532661437988,0.8564755916595459,0.07428425550460815,0.38721804511278196,0.46696696696696693,0.3885342185903984,0.35637335171938295,0.5807758106997138,1.6218652725219727,0.9985073208808899,1.2735247435845025,0.04713010787963867,1.3670796155929565,0.2818843359255594,0.321956992149353,3.502901554107666,0.8025686144828796,0.10234189033508301,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,False,False
40,0.6504901336099869,1.7409590482711792,1.0577266216278076,1.319454072058281,-0.03364098072052002,9501.880859375,0.14951179173139642,0.19859200716018677,4.425366401672363,0.9200785160064697,-0.003752589225769043,0.3684210526315789,0.43751748464392143,0.37006298944501187,0.3130350136045616,0.5768854994522897,1.5997624397277832,0.9962401390075684,1.26481715663877,0.06011587381362915,1.3438384532928467,0.28100891873324396,0.3270101845264435,3.474797010421753,0.8050699234008789,0.10590052604675293,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,False,False
41,0.6058939326750604,1.589385986328125,1.000681757926941,1.2607085255236934,0.056350767612457275,20007.986328125,0.2927591897028177,0.3145841062068939,3.703225612640381,0.8384189605712891,0.06877326965332031,0.424812030075188,0.48733938019652306,0.42615764385427307,0.3898975101298127,0.5762645712024287,1.5784934759140015,1.0002825260162354,1.256381102975527,0.0726117491722107,1.3007779121398926,0.2699567766802621,0.31846728920936584,3.45052170753479,0.850170373916626,0.10116040706634521,0.3684210526315789,0.4444444444444444,0.3846153846153846,0.25555555555555554,False,False
42,0.6493180232556691,1.7192825078964233,1.0544369220733643,1.3112141350276938,-0.020771145820617676,12026.228515625,0.1671101156162894,0.21606621146202087,3.9794921875,0.9073237180709839,-0.006405830383300781,0.39097744360902253,0.43588957922822374,0.3924923391215526,0.3429806672648666,0.57412031606624,1.6033403873443604,0.9898279905319214,1.2662307796544674,0.05801379680633545,1.3407738208770752,0.2871368390794518,0.3273455500602722,3.5115084648132324,0.8165616393089294,0.1065213680267334,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,True,False
43,0.647153861988756,1.820613980293274,1.0353716611862183,1.3493012933712298,-0.08093380928039551,23999.224609375,0.21152897115648564,0.20636700093746185,5.565185546875,0.8491634130477905,-0.05897057056427002,0.39097744360902253,0.42444178628389156,0.3921518556350017,0.3634865999583708,0.5748700750501532,1.597441554069519,0.9925935864448547,1.2638993449122122,0.06147944927215576,1.3385981321334839,0.27838266715629784,0.32904255390167236,3.486452341079712,0.8442901372909546,0.1073446273803711,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,False,False
44,0.6110949989100148,1.599193811416626,1.0097697973251343,1.2645923498964502,0.050527751445770264,19018.603515625,0.2497838545160651,0.29651740193367004,3.789443254470825,0.828953742980957,0.06473922729492188,0.37218045112781956,0.43944345414933644,0.37363806605379635,0.3231130251695042,0.5754206635450062,1.6043214797973633,0.9909220337867737,1.2666181270601504,0.05743741989135742,1.3508005142211914,0.29895497117570974,0.3282436728477478,3.5024023056030273,0.839248538017273,0.1069406270980835,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,False,False
45,0.6249864154068151,1.6272904872894287,1.0321273803710938,1.2756529650690382,0.03384619951248169,21928.18359375,0.27989980796764635,0.309003621339798,3.9085679054260254,0.8714404702186584,0.05357140302658081,0.37969924812030076,0.4557819724486391,0.38087334014300306,0.3562364432148665,0.576903057725806,1.6055346727371216,0.9932107329368591,1.267096946858101,0.056724607944488525,1.3553167581558228,0.28593314044001816,0.3300941288471222,3.4883174896240234,0.8333224654197693,0.1077876091003418,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,False,False
46,0.6376118088575234,1.7004177570343018,1.0319650173187256,1.3040006737092975,-0.009570956230163574,24947.21875,0.20038121945171156,0.23019108176231384,4.285523414611816,0.9307085871696472,0.009891629219055176,0.36466165413533835,0.4043041317179248,0.36614742934967653,0.3170511613308224,0.5754535449178595,1.5920897722244263,0.9926250576972961,1.261780397781019,0.06462365388870239,1.354493498802185,0.29457788521413275,0.33762988448143005,3.4557015895843506,0.8166526556015015,0.11248183250427246,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,False,False
47,0.6279112258575913,1.692212700843811,1.0298619270324707,1.3008507604040562,-0.004699349403381348,10927.712890625,0.20454791799842276,0.2567952573299408,3.5947530269622803,0.8505316972732544,0.020332396030426025,0.37218045112781956,0.42522995396200525,0.37368062648961525,0.3261039375099633,0.5757836966138137,1.582153081893921,0.9960357546806335,1.2578366674150985,0.07046163082122803,1.345241904258728,0.28363517031019025,0.33295321464538574,3.4232449531555176,0.8187797665596008,0.11000466346740723,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,False,False
48,0.6578424451662633,1.747333288192749,1.062146544456482,1.321867348939654,-0.03742551803588867,19252.3203125,0.15726114967121707,0.2080649733543396,4.196829795837402,0.9087244272232056,-0.03226757049560547,0.39473684210526316,0.45312952612690083,0.39615253660197475,0.35183655639252304,0.573153774205007,1.5907694101333618,0.9864007234573364,1.2612570753551244,0.0653994083404541,1.3759973049163818,0.3068337259065484,0.349649041891098,3.442690134048462,0.7985951900482178,0.12015730142593384,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,True,False
49,0.6333717520075633,1.676554799079895,1.037217378616333,1.2948184425161293,0.004597067832946777,32135.271484375,0.22282942742161738,0.25347572565078735,4.202630043029785,0.8806831240653992,0.02960604429244995,0.37218045112781956,0.43782470253058486,0.3736380660537964,0.3278086162398253,0.5742614057503248,1.596315860748291,0.9856060147285461,1.263453940889137,0.062140822410583496,1.3835688829421997,0.31635388787297836,0.35554543137550354,3.445950508117676,0.7883305549621582,0.12304455041885376,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,True,False
50,0.618015282416254,1.6658854484558105,1.01321280002594,1.2906918487601178,0.010931611061096191,16606.146484375,0.2796399870559731,0.2686201333999634,4.359259128570557,0.8154080510139465,0.04105067253112793,0.37593984962406013,0.4667249838907668,0.3774259448416752,0.33357354241131487,0.5715293398028926,1.5862947702407837,0.9822112917900085,1.2594819451825356,0.06802833080291748,1.3699381351470947,0.3154784706806629,0.3567666709423065,3.4477436542510986,0.7961546182632446,0.12467449903488159,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,True,False
