epoch,train_loss,train_mae,train_rmse,train_r2,val_loss,val_mae,val_rmse,val_r2,is_best,early_stopped
1,0.7979483176022768,1.2245053052902222,1.5256924886126169,-2.133028984069824,0.5958806375662485,1.0422868728637695,1.3292342098059442,-77641910583296.0,True,False
2,0.6647272352129221,1.0797265768051147,1.3658060124108393,-11.54308032989502,0.6076924006144205,1.047952651977539,1.3851453854930307,-293848408391680.0,False,False
3,0.6825339253991842,1.0863701105117798,1.375447070527149,-18.66500473022461,0.59776704510053,1.041805386543274,1.3462421904384319,-571970928246784.0,True,False
4,0.6547523234039545,1.0721733570098877,1.336969835610169,-25.28546142578125,0.6139915784200033,1.0527628660202026,1.4030921235512765,-621298023661568.0,False,False
5,0.6687147999182343,1.0553492307662964,1.3613995351355432,-28.86467170715332,0.5975356797377268,1.0416810512542725,1.3448274861280065,-392404016300032.0,True,False
6,0.669311236590147,1.0832215547561646,1.3352656320193608,-30.586105346679688,0.5994864205519358,1.0425655841827393,1.3552014529820549,-58852628234240.0,False,False
7,0.6213830281049013,1.0338575839996338,1.309713539296118,-37.509159088134766,0.5991641283035278,1.0424389839172363,1.3536732679549126,-6361330286067712.0,False,False
8,0.6587130017578602,1.062218427658081,1.3399098104757072,-35.919288635253906,0.5959481795628866,1.0421538352966309,1.330566047878392,-1084589636321280.0,False,False
9,0.6549751814454794,1.0717214345932007,1.3184067555143366,-38.500083923339844,0.5968042115370432,1.0412791967391968,1.3397388027895631,-467327975948288.0,True,False
10,0.6595361083745956,1.0782229900360107,1.327626437687183,-42.8583984375,0.6011481781800588,1.0431472063064575,1.3624086839365546,-203485148610560.0,False,False
11,0.6694467477500439,1.061079978942871,1.3782811031032267,-40.230472564697266,0.5958226422468821,1.0440584421157837,1.321502555521393,-104526954627072.0,False,False
12,0.6741154436022043,1.1064064502716064,1.305554176334347,-48.88465118408203,0.6011427442232767,1.0534300804138184,1.2977085881527177,-579789714882560.0,False,False
13,0.6357926987111568,1.044103980064392,1.2872764467392348,-44.24433898925781,0.6116435825824738,1.0506229400634766,1.3966888064691034,-495515208777728.0,False,False
14,0.6666859872639179,1.0588057041168213,1.3739346798857999,-44.43406295776367,0.5957744022210439,1.04300856590271,1.324769842203317,-4569433959825408.0,False,False
15,0.6633533630520105,1.083689570426941,1.2933996122294467,-73.73918914794922,0.598620593547821,1.0506024360656738,1.3038543965135598,-150043675852800.0,False,False
16,0.6281960811465979,1.0446363687515259,1.3015898519620968,-51.481380462646484,0.6011734505494436,1.043155312538147,1.3625111413202693,-690499878912000.0,False,False
17,0.6319078728556633,1.0490676164627075,1.340875523063278,-50.85391616821289,0.6019562085469564,1.0436114072799683,1.3656083933084593,-746999905255424.0,False,False
18,0.6494374051690102,1.0593868494033813,1.302073526981302,-64.81138610839844,0.596468468507131,1.041544795036316,1.3368762103588445,-189931875991552.0,False,False
19,0.6407009307295084,1.037672758102417,1.3266088021580884,-88.44821166992188,0.6092369059721628,1.0489301681518555,1.3897910457093714,-490632904704000.0,False,False
20,0.6353910472244024,1.0500727891921997,1.3446622457754691,-79.72007751464844,0.6032339433828989,1.0447089672088623,1.3703761817810813,-752225001406464.0,False,False
21,0.6410659123212099,1.0611342191696167,1.3277226455677658,-101.54248809814453,0.5995653768380483,1.042595624923706,1.3555681703367917,-230571779293184.0,False,False
22,0.653501383960247,1.055067777633667,1.3339203893192066,-89.03953552246094,0.6050433218479156,1.046116590499878,1.3766618569377043,-493441981087744.0,False,False
23,0.6420187316834927,1.0261799097061157,1.3216196395201028,-80.87567138671875,0.6002885401248932,1.0428591966629028,1.358803771568434,-349616813899776.0,False,False
24,0.6359368115663528,1.0587213039398193,1.3110846653972361,-72.92017364501953,0.5959261854489645,1.0448148250579834,1.3192224008992428,-2013886811209728.0,False,False
25,0.6399016473442316,1.0550520420074463,1.3181079313892314,-67.81419372558594,0.6058970391750336,1.0467337369918823,1.3794777526057034,-347693071204352.0,False,False
26,0.6437400355935097,1.0584474802017212,1.3206516710540803,-68.2978286743164,0.5959139863650004,1.0422170162200928,1.329930816873104,-1416955613413376.0,False,False
27,0.6563656702637672,1.05296790599823,1.328411923998873,-82.40538024902344,0.6015839676062266,1.04328453540802,1.3641544376602701,-523801662062592.0,False,False
28,0.6294266879558563,1.0334227085113525,1.3138532927872717,-97.0028305053711,0.5996138155460358,1.042614221572876,1.355791916373881,-832338019745792.0,False,False
29,0.6363401059061289,1.0473614931106567,1.315581700208235,-113.8488540649414,0.5973193446795145,1.0415573120117188,1.3434340083273646,-606334827364352.0,False,False
30,0.6542850006371737,1.0499669313430786,1.3202648267095827,-97.3104476928711,0.603758712609609,1.0451329946517944,1.3722498440289803,-288402490523648.0,False,False
31,0.6539549119770527,1.0543341636657715,1.3246310332138294,-80.96002197265625,0.6015679736932119,1.0432796478271484,1.364091211739973,-217740044402688.0,False,False
32,0.6482422761619091,1.05253005027771,1.3041376565666238,-85.8646011352539,0.5959650278091431,1.0421249866485596,1.3308581335153211,-768588357042176.0,False,False
33,0.6326977498829365,1.045413851737976,1.2921139291394392,-104.1274642944336,0.5973549485206604,1.0415781736373901,1.3436686025406988,-63738791067648.0,False,False
34,0.6334925703704357,1.0385143756866455,1.307312614404803,-65.18415069580078,0.6107684473196665,1.0498460531234741,1.3942239032647132,-76394247749632.0,False,False
35,0.6467991527169943,1.0502784252166748,1.335863077868117,-65.39131164550781,0.5987938940525055,1.0422861576080322,1.3518476681496976,-98614261055488.0,False,False
36,0.6367042250931263,1.0403902530670166,1.3201800849921943,-84.65416717529297,0.5986703336238861,1.0422329902648926,1.351219045406228,-358770865602560.0,False,False
37,0.6595972813665867,1.0616265535354614,1.2977668728834775,-95.50875091552734,0.5959916710853577,1.04515540599823,1.3182160476198561,-1645212589883392.0,False,False
38,0.6414599493145943,1.0780688524246216,1.2912509721011909,-95.71752166748047,0.5961333413918813,1.0418871641159058,1.3332863094064407,-841522404655104.0,False,False
39,0.6615906804800034,1.047013282775879,1.3301288522242074,-94.04241180419922,0.6057513256867727,1.0466302633285522,1.379002986464887,-1650405607997440.0,False,False
40,0.6433766297996044,1.0636860132217407,1.3457489670252214,-104.26952362060547,0.6011617581049601,1.0431514978408813,1.3624638071415214,-690451896074240.0,False,False
41,0.6548349149525166,1.0400696992874146,1.3288431357814774,-122.21914672851562,0.6003486116727194,1.0428800582885742,1.3590633429697685,-400755647315968.0,False,False
42,0.6559643112123013,1.0589479207992554,1.297583283193578,-123.54087829589844,0.5957803825537363,1.043428897857666,1.3234473488181118,-829148201222144.0,False,False
43,0.6464498769491911,1.0460093021392822,1.3078860518579094,-148.1962127685547,0.6027536690235138,1.0443079471588135,1.3686207697230974,-180627550765056.0,False,False
44,0.6434249877929688,1.0510369539260864,1.3222085103669465,-131.57235717773438,0.5968117912610372,1.0412737131118774,1.3397980618263685,-144920719392768.0,True,False
45,0.6445827409625053,1.0678633451461792,1.3016092683557083,-144.4889373779297,0.5959013303120931,1.0446664094924927,1.3196652422867812,-148665175900160.0,False,False
46,0.6385502517223358,1.0432384014129639,1.3080786758874259,-117.26585388183594,0.6054957509040833,1.0464469194412231,1.3781647674289734,-79440956620800.0,False,False
47,0.6240367963910103,1.0329543352127075,1.3195606777236577,-150.90086364746094,0.598363478978475,1.0420963764190674,1.3496096399861806,-128172880297984.0,False,False
48,0.6351752690970898,1.0390305519104004,1.304724001802144,-143.89471435546875,0.6016910572846731,1.0433701276779175,1.3645761018906026,-2770377923100672.0,False,False
49,0.6534354407340288,1.0444668531417847,1.338543630912715,-106.43021392822266,0.6001299917697906,1.0428032875061035,1.358111923793825,-519171586654208.0,False,False
50,0.655047569423914,1.0549894571304321,1.3039311483759006,-139.34840393066406,0.5961223145325979,1.041900634765625,1.3331465987732936,-2313701566709760.0,False,False
51,0.6495090220123529,1.054925560951233,1.3242437309677033,-126.9078598022461,0.5997048616409302,1.042648434638977,1.3562091047739973,-517717807333376.0,False,False
52,0.6600035317242146,1.0573445558547974,1.328860673790057,-135.14564514160156,0.6007850070794424,1.043028473854065,1.3609136007774807,-1483745039220736.0,False,False
53,0.6577671654522419,1.054341435432434,1.3337895040194347,-150.42974853515625,0.5987978577613831,1.042287826538086,1.3518675972448826,-1.903311321248563e+16,False,False
54,0.6416145469993353,1.0396790504455566,1.3082590158983975,-148.3082275390625,0.5991015036900839,1.0424137115478516,1.353370251355605,-3815089794711552.0,False,False
55,0.667929295450449,1.0377188920974731,1.3310868391602482,-150.92735290527344,0.6014691094557444,1.0432488918304443,1.3636992505051277,-774709222309888.0,False,False
56,0.6300471257418394,1.049781084060669,1.3123900957868004,-141.32810974121094,0.5963085095087687,1.0416945219039917,1.3352932631457013,-1237951308627968.0,False,False
57,0.6384869497269392,1.0597236156463623,1.3294698750044363,-145.6192626953125,0.6032431224981943,1.0447163581848145,1.3704095421143203,-1397057298366464.0,False,False
58,0.6417798846960068,1.0416666269302368,1.328883055720574,-182.90773010253906,0.5981665452321371,1.0420042276382446,1.348536063224426,-126262785867776.0,False,False
