epoch,train_loss,train_mse,train_mae,train_rmse,train_r2,train_mape,train_spearman,train_pearson,train_max_error,train_median_ae,train_explained_variance,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_mse,val_mae,val_rmse,val_r2,val_mape,val_spearman,val_pearson,val_max_error,val_median_ae,val_explained_variance,val_accuracy,val_precision,val_recall,val_f1,is_best,early_stopped
1,0.8445474841540918,2.382751941680908,1.2790169715881348,1.5436165138015685,-0.41468584537506104,29521.87890625,-0.06602097185417462,-0.04830388352274895,4.463482856750488,1.122970461845398,-0.4087101221084595,0.3383458646616541,0.3375006604620971,0.33941947565543074,0.3121106535740682,0.6430125518849021,1.7211626768112183,1.0826438665390015,1.3119308963551466,-0.011208534240722656,1.2486743927001953,0.24905619121373182,0.28216269612312317,3.417712450027466,0.9178346395492554,0.015094280242919922,0.3157894736842105,0.10526315789473684,0.3333333333333333,0.16,True,False
2,0.6847645285210215,1.9129457473754883,1.1014702320098877,1.383092819508325,-0.13575279712677002,18000.416015625,-0.0023658048902175824,-0.05466485768556595,4.498822212219238,0.9066970348358154,-0.06903457641601562,0.3308270676691729,0.2222222222222222,0.3331630915900579,0.19110852261696756,0.6403751639943374,1.7852989435195923,1.0620816946029663,1.3361507937054082,-0.0488896369934082,1.3609943389892578,0.4760080983214998,0.4036867320537567,3.5614044666290283,0.8428686261177063,0.033386826515197754,0.3157894736842105,0.10526315789473684,0.3333333333333333,0.16,True,False
3,0.6339692164184456,1.6266345977783203,1.0477930307388306,1.275395859244619,0.034235596656799316,13906.9326171875,0.1976739811916755,0.2324243038892746,3.882352828979492,0.9533700346946716,0.05401480197906494,0.3458646616541353,0.3333333333333333,0.3481443649982976,0.217511162880994,0.4901694341709739,1.3173686265945435,0.8720770478248596,1.1477667997439827,0.22602641582489014,1.2215471267700195,0.685013952986802,0.6001172065734863,3.200192451477051,0.6322044134140015,0.28980857133865356,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,True,False
4,0.47583371490464177,1.2005102634429932,0.8414448499679565,1.095677992588604,0.287233829498291,22651.642578125,0.5442263011681281,0.5503944754600525,3.4383747577667236,0.639655590057373,0.2941082715988159,0.518796992481203,0.571589957304243,0.5194075587334014,0.5149003708776312,0.5450723014379802,1.560855746269226,0.8799116015434265,1.2493421253880885,0.0829741358757019,1.5031588077545166,0.5822618600387817,0.564278244972229,3.2010912895202637,0.4738923907279968,0.30960023403167725,0.39473684210526316,0.471677559912854,0.3952991452991454,0.37222222222222223,False,False
5,0.4788447312566039,1.178210973739624,0.8521410822868347,1.085454270681001,0.3004734516143799,24856.87890625,0.578244987872107,0.5584676265716553,3.5990004539489746,0.7304188013076782,0.3005756139755249,0.48120300751879697,0.5294502245721758,0.48157133129043245,0.47689075057496105,0.46113305656533493,1.2401163578033447,0.7737099528312683,1.1136051175364383,0.27141332626342773,1.4719332456588745,0.7328336171170308,0.720792829990387,2.6779654026031494,0.43561702966690063,0.4994007349014282,0.5789473684210527,0.5832130832130833,0.5726495726495726,0.5412698412698412,True,False
6,0.3754768606863524,0.9403660297393799,0.72138512134552,0.9697247185358223,0.44168657064437866,36261.2734375,0.6423318082279728,0.6749446392059326,4.836745738983154,0.5582736730575562,0.44397276639938354,0.5300751879699248,0.5538832475541337,0.5300051072522983,0.5358293340345802,0.35175530690895884,0.7654496431350708,0.7361884117126465,0.8748997903389112,0.5502870082855225,1.4833754301071167,0.7764950495837615,0.7580034732818604,1.9089792966842651,0.6038929224014282,0.5745497941970825,0.5263157894736842,0.7147435897435898,0.532051282051282,0.47069597069597063,True,False
7,0.2749005253601791,0.638058066368103,0.6037985682487488,0.7987853694003809,0.6211725473403931,30370.69140625,0.7718055098940646,0.7884472608566284,2.9486470222473145,0.48541930317878723,0.6214574575424194,0.6428571428571429,0.6489035087719298,0.6424072182499149,0.6434069015036629,0.40694088841739456,0.911178469657898,0.7812366485595703,0.9545566875036275,0.4646691679954529,1.5934189558029175,0.8239864322668721,0.7589540481567383,2.0584654808044434,0.5894787907600403,0.5699121952056885,0.5526315789473685,0.6277777777777778,0.547008547008547,0.5438596491228069,False,False
8,0.26016267753185185,0.5918867588043213,0.574342668056488,0.769341769829457,0.6485853791236877,14225.3095703125,0.7569832847807677,0.8066967725753784,2.60495662689209,0.4019937217235565,0.6485902070999146,0.6654135338345865,0.6646343865069279,0.6649642492339122,0.6642581720499979,0.3434138878395683,0.7273254990577698,0.7355464696884155,0.8528338050627272,0.5726854801177979,1.6511741876602173,0.8104174657859833,0.7662016749382019,1.661487340927124,0.6574208736419678,0.5815025568008423,0.5,0.37641025641025644,0.5064102564102564,0.4185724185724186,True,False
9,0.25097217461220306,0.5621596574783325,0.5707311630249023,0.7497730706542697,0.6662349700927734,24732.078125,0.7639474416096051,0.8187412619590759,2.6444480419158936,0.4487095773220062,0.6703293323516846,0.6390977443609023,0.6433769131178619,0.6386618998978549,0.6402511566424323,0.3334842794819882,0.7059885859489441,0.6978319883346558,0.8402312693234787,0.5852212905883789,1.6836334466934204,0.7843738043146,0.7763512134552002,1.8192038536071777,0.5807847380638123,0.5937905311584473,0.5526315789473685,0.7137681159420289,0.5576923076923077,0.5364285714285714,True,False
10,0.22642729801118822,0.5267760753631592,0.528072714805603,0.725793410939476,0.687242865562439,44012.21875,0.8244353438404652,0.8299329280853271,3.3732283115386963,0.393125981092453,0.6882425546646118,0.6729323308270677,0.6782410946522238,0.6724548859380319,0.6746991196293676,0.3545241010816474,0.7664336562156677,0.7301485538482666,0.8754619673153528,0.5497088432312012,1.7470650672912598,0.7566887356076255,0.7606751322746277,1.8177679777145386,0.5878024101257324,0.5658373832702637,0.5789473684210527,0.6451127819548872,0.5811965811965812,0.5671047391477498,False,False
11,0.24169612065293736,0.5473212003707886,0.5489509701728821,0.7398115978888061,0.6750448942184448,28076.8046875,0.7897503679274099,0.8223750591278076,2.622525691986084,0.4262595772743225,0.6751309037208557,0.6616541353383458,0.657287605675677,0.660963568266939,0.6588483862600228,0.3529267891457206,0.7905653715133667,0.6783119440078735,0.8891374311732505,0.5355311632156372,1.6395375728607178,0.7563604541605072,0.7552409768104553,2.141880750656128,0.4634467363357544,0.5627105236053467,0.6578947368421053,0.6625,0.6538461538461539,0.651424287856072,True,False
12,0.2022445892032824,0.444962739944458,0.5095561146736145,0.6670552750293322,0.735817015171051,16397.685546875,0.8158784688831375,0.8601435422897339,2.8322911262512207,0.42701756954193115,0.7395293712615967,0.6954887218045113,0.7062847509045501,0.6951395982294858,0.699467900599533,0.3587313451265034,0.8126564025878906,0.6794288754463196,0.9014745712375312,0.5225523710250854,1.7826064825057983,0.785905784401152,0.7597302794456482,2.1204371452331543,0.5231897234916687,0.5234119296073914,0.7368421052631579,0.7287878787878789,0.732905982905983,0.7286128364389235,False,False
13,0.1603201119075144,0.3508457839488983,0.44033297896385193,0.5923223648900136,0.7916960716247559,24076.30078125,0.8702100501013319,0.8898596167564392,2.250328540802002,0.34999969601631165,0.7917223572731018,0.7556390977443609,0.7508918435670277,0.7550646918624446,0.7521883561951473,0.39744613358848974,0.942193865776062,0.7300985455513,0.9706667119954522,0.44644713401794434,1.8625729084014893,0.7582207156941775,0.7380104660987854,2.6060500144958496,0.4515495300292969,0.5127794742584229,0.631578947368421,0.6333333333333334,0.6239316239316239,0.6076416337285903,False,False
14,0.16149055834551504,0.3468613624572754,0.43120747804641724,0.5889493717267006,0.7940617203712463,15924.26171875,0.8568205061868812,0.8913447260856628,2.1499063968658447,0.3066718876361847,0.7944633364677429,0.7481203007518797,0.7444082274924132,0.747531494722506,0.7455577102635926,0.3810404288141351,0.8749395608901978,0.7194082140922546,0.935382040072503,0.48596006631851196,2.0014700889587402,0.7408217989969089,0.7514135837554932,2.2638535499572754,0.5117599964141846,0.4860756993293762,0.6842105263157895,0.6762626262626262,0.6794871794871794,0.6758178053830228,False,False
15,0.15350788237905144,0.33861973881721497,0.4272536635398865,0.5819104216434132,0.7989549040794373,20452.078125,0.8699479975990063,0.8939546346664429,2.619790554046631,0.324800968170166,0.7991474866867065,0.7443609022556391,0.7486352906107417,0.7440415389853592,0.7456034429209678,0.38166072807813944,0.9140394330024719,0.6799393892288208,0.9560540952281267,0.46298831701278687,1.6283910274505615,0.767084314766371,0.7444691061973572,2.430649757385254,0.3941720128059387,0.5541515350341797,0.7105263157894737,0.7111111111111112,0.7072649572649573,0.7021905713809762,False,False
16,0.1792106163456924,0.3945941925048828,0.464530348777771,0.6281673284284075,0.7657217979431152,20646.0859375,0.8685978852542993,0.8754327893257141,3.2394535541534424,0.3440922200679779,0.7658038139343262,0.7330827067669173,0.7308544349379195,0.7325502213142663,0.7311856293158128,0.36221889759364884,0.8379079103469849,0.6987684369087219,0.9153730989858643,0.507716715335846,1.6669164896011353,0.8147945517475603,0.7851206064224243,2.1788558959960938,0.45101070404052734,0.6116859912872314,0.6842105263157895,0.668546365914787,0.6752136752136751,0.6511842105263158,False,False
17,0.1466050465360172,0.3074492812156677,0.4259805977344513,0.5544810918468436,0.8174614310264587,16084.9326171875,0.8678879206281686,0.9050750732421875,2.236665725708008,0.3489265441894531,0.8186324238777161,0.7556390977443609,0.7512025901942646,0.7550221314266258,0.7523746267519477,0.38632873484962865,0.8818531036376953,0.7230620384216309,0.9390703400905043,0.4818982481956482,1.9111406803131104,0.8111834558292593,0.7732623219490051,2.2910683155059814,0.49273115396499634,0.568172037601471,0.6052631578947368,0.5747474747474748,0.594017094017094,0.5535771796641362,False,False
18,0.11945177761739806,0.25497207045555115,0.3691498041152954,0.5049475917910206,0.8486181497573853,16341.3857421875,0.9026551465966984,0.9213019013404846,2.182178497314453,0.28416937589645386,0.8487430810928345,0.7706766917293233,0.7647598157490677,0.7699608443990466,0.7653196697880428,0.33346882148792867,0.7279798984527588,0.6491088271141052,0.8532173805383706,0.5723010301589966,1.7422291040420532,0.7983804793916465,0.788154125213623,1.794179916381836,0.5011957883834839,0.5805661678314209,0.6842105263157895,0.670479302832244,0.6773504273504273,0.6653968253968253,True,False
19,0.11286770048222147,0.24543790519237518,0.35065770149230957,0.49541690039034314,0.8542788028717041,16017.953125,0.9215114500122205,0.9246563911437988,2.5908775329589844,0.25069960951805115,0.8547783493995667,0.8157894736842105,0.8121932351685873,0.8150749063670412,0.8097339009021064,0.3110873887413426,0.6643736362457275,0.6366861462593079,0.8150911827800172,0.6096706390380859,1.646686315536499,0.7965202178579763,0.7914775013923645,1.6415209770202637,0.5377615690231323,0.6108741760253906,0.631578947368421,0.6346153846153846,0.6282051282051282,0.6307692307692307,True,False
20,0.11359329549665738,0.24008506536483765,0.3609897494316101,0.48998476033937793,0.8574568629264832,10660.1845703125,0.9202525140855974,0.9261824488639832,2.170259952545166,0.27568382024765015,0.8578066825866699,0.8045112781954887,0.8058501237186285,0.8042219952332313,0.8043854264267175,0.3680145740509033,0.8307029604911804,0.71322101354599,0.9114290759522544,0.5119497179985046,1.784970760345459,0.7899545889156108,0.7952998876571655,2.2291030883789062,0.5512549877166748,0.6017794609069824,0.6842105263157895,0.6801346801346803,0.6773504273504273,0.666794674859191,False,False
21,0.12684947862885051,0.28137218952178955,0.38126373291015625,0.5304452747662002,0.8329439163208008,16144.6259765625,0.9065830649436019,0.9132241606712341,3.2510437965393066,0.29091721773147583,0.8339552283287048,0.8045112781954887,0.7998310810810811,0.8038389513108614,0.7993104215326438,0.35077316039486933,0.7878080010414124,0.6581891179084778,0.8875854894270255,0.5371510982513428,1.8126987218856812,0.7994747508820408,0.7793886065483093,2.0469226837158203,0.47529593110084534,0.5456067323684692,0.631578947368421,0.6138344226579521,0.6239316239316239,0.6114285714285714,False,False
22,0.14466040519843423,0.30767005681991577,0.4195842742919922,0.5546801391972817,0.8173303604125977,21639.11328125,0.8904716180305422,0.9045197367668152,2.423605442047119,0.34155410528182983,0.8178515434265137,0.7443609022556391,0.737906491071048,0.7437010554988083,0.7394092689725729,0.28514895470518814,0.6188615560531616,0.6007313132286072,0.7866775426139745,0.6364096403121948,1.557480812072754,0.8247524223101479,0.8205103874206543,1.9046567678451538,0.4391911029815674,0.6442581415176392,0.6842105263157895,0.6707621082621084,0.6773504273504273,0.6680139783588058,True,False
23,0.11877777439426575,0.24585431814193726,0.37481093406677246,0.49583698746860067,0.8540315628051758,15330.5341796875,0.8901416614126503,0.9249370098114014,1.9736560583114624,0.2950853407382965,0.8554271459579468,0.7631578947368421,0.7585957906369298,0.7625127681307456,0.7595367822912733,0.2946339594690423,0.6581915020942688,0.6340325474739075,0.8112900234159599,0.6133027076721191,1.5872650146484375,0.8155605417908364,0.8153784275054932,2.252516269683838,0.44122186303138733,0.616787314414978,0.6842105263157895,0.6858974358974358,0.6816239316239315,0.6830769230769231,False,False
24,0.10125819013867163,0.22280526161193848,0.34395483136177063,0.4720225223566546,0.8677161931991577,9244.015625,0.9218713737045874,0.9322994351387024,2.9570231437683105,0.2936389148235321,0.8682080507278442,0.8157894736842105,0.8193789070377093,0.8155856315968676,0.8168599670542247,0.35092868930415105,0.7962040305137634,0.7005549669265747,0.892302656341313,0.532218337059021,1.7708555459976196,0.808010068507116,0.7991834878921509,2.140378475189209,0.5092944502830505,0.5809402465820312,0.6052631578947368,0.6610644257703081,0.6047008547008548,0.6078331204767986,False,False
25,0.12066529370508247,0.26030123233795166,0.3758428394794464,0.5101972484617607,0.8454541563987732,7881.505859375,0.9092469465852483,0.9197099804878235,2.7364084720611572,0.2908550798892975,0.8454541563987732,0.8045112781954887,0.8003273322422259,0.8039240721824991,0.8008646608291089,0.30557429633642497,0.6995484232902527,0.6201612949371338,0.8363901142949101,0.5890049934387207,1.5512795448303223,0.8303332069111586,0.8248727917671204,2.248579502105713,0.4327700734138489,0.6057027578353882,0.7105263157894737,0.7083333333333334,0.702991452991453,0.6913978494623656,False,False
26,0.10034795223098052,0.21586152911186218,0.33487606048583984,0.46460900670549016,0.8718388080596924,11677.1484375,0.9291578359833657,0.9338065385818481,2.5728845596313477,0.26216912269592285,0.8718608617782593,0.8233082706766918,0.8224059006701393,0.8229485869935308,0.8226599830818021,0.3202618015439887,0.724815845489502,0.6457875967025757,0.8513611721763578,0.5741599798202515,1.5326472520828247,0.8302237797621193,0.8184977173805237,2.182349920272827,0.47315406799316406,0.641867458820343,0.631578947368421,0.6155844155844156,0.6217948717948718,0.5976874003189793,False,False
27,0.11862851152742716,0.24497489631175995,0.37424829602241516,0.4949493876264117,0.8545536994934082,9310.591796875,0.8851671270497673,0.9244332909584045,1.9243712425231934,0.2929527163505554,0.8545551300048828,0.7556390977443609,0.7640026194243061,0.7554051753489955,0.7584017267956443,0.2632258095239338,0.5891140103340149,0.5609322786331177,0.7675376279597078,0.6538867950439453,1.3628973960876465,0.8309897698053953,0.8224363923072815,1.9375734329223633,0.4160797595977783,0.6555263996124268,0.6842105263157895,0.6763236763236763,0.6794871794871794,0.6772368801354308,True,False
28,0.10595252000747767,0.2202860563993454,0.3517788052558899,0.4693464140689107,0.8692119121551514,17001.078125,0.9294310464389534,0.9323216676712036,1.8655312061309814,0.30109965801239014,0.8692134618759155,0.8195488721804511,0.8174603174603176,0.8191181477698332,0.817231965559935,0.28255163995843185,0.6393834948539734,0.5854477286338806,0.7996145914463876,0.6243526935577393,1.4141168594360352,0.8146851245985209,0.824395477771759,2.109592914581299,0.34490010142326355,0.6643149852752686,0.6842105263157895,0.6837121212121212,0.6794871794871794,0.6767866066966516,False,False
29,0.08455331620053017,0.18631699681282043,0.30735769867897034,0.4316445259850059,0.8893799781799316,14590.6240234375,0.9358819374177368,0.9430782198905945,3.1014554500579834,0.22692054510116577,0.8893845081329346,0.8458646616541353,0.8434250091675835,0.8452928157984338,0.8415303089612162,0.2902818118271075,0.6617311239242554,0.5830386281013489,0.8134685758677193,0.6112232208251953,1.5104572772979736,0.8260655480986211,0.8229754567146301,1.9084796905517578,0.36441510915756226,0.6296651363372803,0.7368421052631579,0.7356902356902357,0.7307692307692308,0.7200460829493087,False,False
30,0.09696915919395317,0.20460699498653412,0.32818475365638733,0.45233504726754714,0.8785208463668823,12721.4794921875,0.9132121643759136,0.9377924203872681,2.3793323040008545,0.23791438341140747,0.8793797492980957,0.8195488721804511,0.815519643354695,0.8189053455907388,0.814589718283033,0.2677818834781647,0.5923731327056885,0.5640565156936646,0.7696578023418514,0.6519720554351807,1.5253517627716064,0.8321934684448289,0.8352785110473633,1.7210350036621094,0.37031638622283936,0.6522901058197021,0.7368421052631579,0.7286324786324786,0.7307692307692308,0.7227485158519641,False,False
31,0.08262736910491958,0.16927464306354523,0.31075963377952576,0.41142999776820505,0.8994983434677124,7625.2041015625,0.933648115174676,0.9485567212104797,1.8425582647323608,0.24900777637958527,0.8997312188148499,0.8007518796992481,0.7979710102899453,0.8001787538304392,0.7978979267391809,0.2840741668876849,0.6643728017807007,0.5623354911804199,0.8150906708953923,0.6096711158752441,1.4678646326065063,0.8192810648581768,0.8226279616355896,2.226825714111328,0.30347004532814026,0.6102547645568848,0.6842105263157895,0.6763236763236763,0.6794871794871794,0.6772368801354308,False,False
32,0.08481594203110028,0.17154276371002197,0.3198936879634857,0.41417721292946813,0.8981517553329468,14916.9716796875,0.9387887436418312,0.9477892518043518,1.6552320718765259,0.2576015293598175,0.8982996940612793,0.8458646616541353,0.8444564150446503,0.845505617977528,0.8448587444938398,0.2702655823607194,0.6124488711357117,0.5664779543876648,0.7825911264100249,0.6401772499084473,1.2449830770492554,0.8051649626320909,0.8109036684036255,1.9334206581115723,0.3317078948020935,0.6418647766113281,0.7105263157894737,0.7103174603174603,0.7072649572649573,0.7080246913580247,False,False
33,0.08969235764746379,0.19142116606235504,0.3211452066898346,0.43751704659630697,0.8863495588302612,16807.986328125,0.9343580798008068,0.9415943622589111,2.602321147918701,0.2469058632850647,0.8865599036216736,0.8120300751879699,0.8073498139287613,0.8113295880149813,0.8058703361085414,0.30497301252264725,0.7070390582084656,0.5996770262718201,0.840856145965804,0.5846041440963745,1.5377856492996216,0.7952070920695031,0.7929651737213135,2.1872777938842773,0.316841185092926,0.5934900045394897,0.6578947368421053,0.6452991452991452,0.6517094017094017,0.646020646020646,False,False
34,0.09534665740522227,0.2065024971961975,0.3256857097148895,0.4544254583495488,0.8773954510688782,17104.853515625,0.9331527020498414,0.9370619654655457,2.7560815811157227,0.24160921573638916,0.8777064085006714,0.8383458646616542,0.836869842091887,0.8379724208375894,0.837085437909848,0.25956131674741445,0.5397235155105591,0.5726352334022522,0.7346587748816175,0.6829044818878174,1.3056668043136597,0.829895498315001,0.8370210528373718,1.572638750076294,0.37575703859329224,0.7002654075622559,0.6842105263157895,0.6837121212121212,0.6794871794871794,0.6767866066966516,False,False
35,0.08444828541837353,0.1768282800912857,0.30575498938560486,0.4205095481570968,0.8950136303901672,15468.4794921875,0.9444235100391626,0.9462912678718567,2.105224370956421,0.2435411810874939,0.895466685295105,0.8571428571428571,0.8560631843306616,0.8565713312904325,0.8534900777480869,0.30905014276504517,0.7449358105659485,0.6061227917671204,0.863096640339857,0.562339186668396,1.3233739137649536,0.800021886627238,0.7780048251152039,2.4937121868133545,0.3239177167415619,0.5965096354484558,0.6052631578947368,0.6243386243386243,0.6025641025641025,0.6040626040626041,False,False
36,0.09067337909587343,0.19448022544384003,0.32895246148109436,0.44099912181753836,0.8845333456993103,15671.890625,0.9296962869279253,0.9407105445861816,2.5745043754577637,0.27632471919059753,0.8849303722381592,0.849624060150376,0.8522247208287687,0.8494637385086823,0.8500740223762864,0.36702149949575724,0.9289414286613464,0.673387348651886,0.9638160761583854,0.45423316955566406,1.4935179948806763,0.8118400187234959,0.7627977728843689,2.972639322280884,0.4122236967086792,0.552483856678009,0.6052631578947368,0.6031189083820663,0.5982905982905983,0.5833333333333334,False,False
37,0.06749448914052848,0.14396736025810242,0.27813470363616943,0.37943031014680734,0.9145237803459167,12624.591796875,0.9455734168224822,0.956845760345459,2.455434560775757,0.20900271832942963,0.9154698848724365,0.8195488721804511,0.818958818958819,0.8187351038474634,0.8119326782539217,0.2741234208408155,0.6048583984375,0.5685819387435913,0.7777264290465511,0.6446367502212524,1.3425695896148682,0.8191716377091374,0.8153632283210754,1.9171746969223022,0.39415907859802246,0.645714521408081,0.7631578947368421,0.7861111111111111,0.7649572649572649,0.765631469979296,False,False
38,0.08539232678879473,0.17572462558746338,0.3111359179019928,0.41919521178976193,0.8956688642501831,14887.73046875,0.9416034170518475,0.9464263319969177,1.94086754322052,0.2381775975227356,0.8956707119941711,0.8308270676691729,0.8279153857414726,0.8302264215185563,0.8266110935226445,0.29256698018626165,0.6501846313476562,0.5930661559104919,0.8063402702008974,0.6180069446563721,1.3853727579116821,0.810855174382141,0.8240203261375427,2.0509395599365234,0.3858686685562134,0.653127908706665,0.6578947368421053,0.6616161616161617,0.6538461538461539,0.6547619047619048,False,False
39,0.07385854647123724,0.1493280678987503,0.2963092625141144,0.3864299003684243,0.9113410711288452,10361.791015625,0.9422907469727895,0.9553806185722351,1.5436335802078247,0.2308657467365265,0.9119859933853149,0.8421052631578947,0.8390816610925307,0.8415900578821928,0.8389118666693053,0.2838863699059737,0.6210452914237976,0.59904944896698,0.7880642685871487,0.6351267099380493,1.3620494604110718,0.8214696078389652,0.8240167498588562,1.9810307025909424,0.3932360112667084,0.6549755334854126,0.6842105263157895,0.6837121212121212,0.6794871794871794,0.6767866066966516,False,False
