epoch,train_loss,train_mse,train_mae,train_rmse,train_r2,train_mape,train_spearman,train_pearson,train_max_error,train_median_ae,train_explained_variance,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_mse,val_mae,val_rmse,val_r2,val_mape,val_spearman,val_pearson,val_max_error,val_median_ae,val_explained_variance,val_accuracy,val_precision,val_recall,val_f1,is_best,early_stopped
1,0.7689774152927829,2.1799237728118896,1.1949183940887451,1.4764564920145429,-0.2942628860473633,16812.19921875,0.0678279226852962,0.021403348073363304,5.228662490844727,1.0147695541381836,-0.2705742120742798,0.3157894736842105,0.32795678107512605,0.31686244467143343,0.2875712734184089,0.6969227665349057,2.0936264991760254,1.09316885471344,1.4469369368345069,-0.23003661632537842,1.6256970167160034,0.01674235380303206,0.09304927289485931,3.832611560821533,0.8433695435523987,0.0008037686347961426,0.3157894736842105,0.10526315789473684,0.3333333333333333,0.16,True,False
2,0.7213769057289439,1.9580036401748657,1.1346867084503174,1.399286832702597,-0.16250455379486084,17442.365234375,-0.033528374357778376,-0.022864094004034996,4.068015098571777,0.9750549793243408,-0.1321021318435669,0.3383458646616541,0.3260439386755176,0.34031324480762687,0.24726152298308493,0.6841186034051996,2.023566961288452,1.0858099460601807,1.422521339484386,-0.18887555599212646,1.562416672706604,0.05263445868796354,0.22951216995716095,3.770930767059326,0.8516019582748413,0.0013758540153503418,0.3157894736842105,0.10526315789473684,0.3333333333333333,0.16,True,False
3,0.6814690295018648,1.7947112321853638,1.0990008115768433,1.3396683291715765,-0.06555473804473877,16766.884765625,-0.004654141704930129,0.016916174441576004,3.9688010215759277,1.0109937191009521,-0.026328682899475098,0.32706766917293234,0.10984848484848485,0.32954545454545453,0.16477272727272727,0.6562433085943523,1.844915509223938,1.0770611763000488,1.3582766688800696,-0.083915114402771,1.3839941024780273,0.09137166944792006,0.24000610411167145,3.5884039402008057,0.8722643852233887,0.0032044053077697754,0.3157894736842105,0.10526315789473684,0.3333333333333333,0.16,True,False
4,0.6777291067112657,1.755515217781067,1.1057076454162598,1.324958572099923,-0.04228329658508301,19670.701171875,-0.036475986810945306,-0.03147505968809128,4.066856384277344,1.050571322441101,-0.02686905860900879,0.32706766917293234,0.10943396226415093,0.32954545454545453,0.16430594900849857,0.674948933877443,1.9699331521987915,1.0811042785644531,1.4035430710166295,-0.1573648452758789,1.5104230642318726,0.06237347495247239,0.09535638242959976,3.7219295501708984,0.8673164248466492,0.0006203055381774902,0.3157894736842105,0.10526315789473684,0.3333333333333333,0.16,False,False
5,0.6766270130200494,1.8276079893112183,1.091224193572998,1.3518905241591193,-0.08508622646331787,23662.71484375,-0.09318644366460725,-0.03707576170563698,4.1052446365356445,0.9424518942832947,-0.02633035182952881,0.3308270676691729,0.11027568922305764,0.3333333333333333,0.1657250470809793,0.6551033195696379,1.8324447870254517,1.0792701244354248,1.3536782435370127,-0.07658851146697998,1.3682315349578857,0.09903156988067983,0.12309224903583527,3.5679569244384766,0.872643768787384,0.001291036605834961,0.3157894736842105,0.10526315789473684,0.3333333333333333,0.16,False,False
6,0.6974573605938962,1.8825626373291016,1.1211756467819214,1.3720650995230153,-0.11771392822265625,21059.62109375,-0.0641442041154991,-0.06797593832015991,4.042961120605469,0.9607473611831665,-0.07892298698425293,0.3233082706766917,0.16452991452991453,0.3257150153217569,0.1698527929017947,0.6781894031323885,1.710638403892517,1.1159095764160156,1.3079137601128437,-0.005025386810302734,1.0243494510650635,0.08130437173629294,0.055128101259469986,3.1058623790740967,1.1122900247573853,0.0008399486541748047,0.3157894736842105,0.10526315789473684,0.3333333333333333,0.16,False,False
7,0.6717716061082998,1.7102019786834717,1.0867465734481812,1.307746909261678,-0.015379905700683594,11793.34765625,0.07807698095447892,0.08848991990089417,4.295246601104736,1.0323901176452637,-0.01095426082611084,0.3383458646616541,0.27820512820512816,0.34078140960163433,0.18771929824561404,0.688778629428462,2.060410261154175,1.0834085941314697,1.435412923570836,-0.21052157878875732,1.6142157316207886,0.16906494526591198,0.2730486989021301,3.8317461013793945,0.8480245471000671,0.01371610164642334,0.3157894736842105,0.10526315789473684,0.3333333333333333,0.16,False,False
8,0.6842708513700873,1.8343744277954102,1.1039339303970337,1.354390795817592,-0.08910346031188965,18997.345703125,0.035397490928502764,0.03859325498342514,4.501143455505371,1.0019466876983643,-0.04834401607513428,0.3308270676691729,0.4010416666666667,0.3331630915900579,0.19073526170145685,0.6453805848171836,1.774214506149292,1.076959490776062,1.3319964362374592,-0.04237723350524902,1.308515191078186,0.22345023833850636,0.2297324389219284,3.516439914703369,0.881566047668457,0.009214222431182861,0.3157894736842105,0.10526315789473684,0.3333333333333333,0.16,True,False
9,0.6525622722797824,1.7019656896591187,1.0648404359817505,1.3045940708354913,-0.010489821434020996,13545.640625,0.08862762276040143,0.11007887125015259,3.8076260089874268,0.973311185836792,0.011174440383911133,0.3308270676691729,0.11027568922305764,0.3333333333333333,0.1657250470809793,0.640218784934596,1.7637168169021606,1.0755943059921265,1.3280500054222961,-0.036209702491760254,1.2890758514404297,0.229797012982793,0.030988745391368866,3.6262927055358887,0.8773690462112427,-0.0060460567474365234,0.3157894736842105,0.10526315789473684,0.3333333333333333,0.16,True,False
10,0.6212885554571798,1.7105857133865356,1.0117790699005127,1.3078936169989268,-0.015607833862304688,13870.90625,0.256488509231894,0.23480017483234406,4.5264892578125,0.8633112907409668,0.05278480052947998,0.3308270676691729,0.3998737373737374,0.33286516853932585,0.22855534709193245,0.5978251036844755,1.5814275741577148,1.0327479839324951,1.2575482392964952,0.07088792324066162,1.2601362466812134,0.14466269103012017,0.2759302258491516,3.5506391525268555,0.8716152906417847,0.07264477014541626,0.3684210526315789,0.3263888888888889,0.3803418803418803,0.291866028708134,True,False
11,0.6117035123638641,1.6799689531326294,1.0035666227340698,1.296136163037136,0.002570033073425293,9971.501953125,0.2956532439803269,0.2523629069328308,4.384554862976074,0.8131073713302612,0.020972609519958496,0.36466165413533835,0.4359813435642819,0.36627511065713314,0.308822790264996,0.5561028875802693,1.512536644935608,0.95795077085495,1.2298522858195646,0.1113622784614563,1.0871226787567139,0.26787766084851294,0.343477725982666,3.6032822132110596,0.8079326152801514,0.11606556177139282,0.3684210526315789,0.3263888888888889,0.3803418803418803,0.291866028708134,True,False
12,0.5675861660699199,1.4962570667266846,0.9608561396598816,1.223215870861184,0.11164325475692749,18020.201171875,0.35249185789716997,0.3619536757469177,4.085738658905029,0.8163613080978394,0.12043315172195435,0.39097744360902253,0.41294021294021294,0.39210929519918286,0.34445429122848475,0.6756285868192974,2.1958703994750977,1.0007027387619019,1.4818469554832907,-0.2901064157485962,1.546144723892212,0.3024566399449714,0.3269708752632141,4.265398979187012,0.4777723550796509,0.10432422161102295,0.4473684210526316,0.6148148148148148,0.4444444444444444,0.3688311688311688,False,False
13,0.5960689647651901,1.6642467975616455,0.9752181172370911,1.290056897024951,0.011904656887054443,9039.8955078125,0.2802632384453243,0.2771894335746765,4.832150459289551,0.7349955439567566,0.07277154922485352,0.39849624060150374,0.5084690905167764,0.40028089887640445,0.3381300274921088,0.5654989982906141,1.5993577241897583,0.9698753356933594,1.2646571567779776,0.06035369634628296,1.3880265951156616,0.1860261533670229,0.3412862718105316,3.7960634231567383,0.7755669355392456,0.11503463983535767,0.34210526315789475,0.301010101010101,0.3547008547008547,0.25925925925925924,False,False
14,0.4852783272140904,1.275245189666748,0.8714513182640076,1.1292675456537073,0.24286234378814697,30318.89453125,0.503686587779147,0.5101485252380371,4.17464017868042,0.7335152626037598,0.2577764391899109,0.41729323308270677,0.47976190476190467,0.41798604017705143,0.40825286502546687,0.618154017548812,1.8484876155853271,1.0117206573486328,1.3595909736333671,-0.0860137939453125,1.6393321752548218,0.05318159443316066,0.2548614740371704,4.045064926147461,0.7095333933830261,-0.022867560386657715,0.3684210526315789,0.2886334610472541,0.3782051282051282,0.29785661492978566,False,False
15,0.5570330969373086,1.4487687349319458,0.9581957459449768,1.2036480943082766,0.13983792066574097,24264.345703125,0.3832256431608037,0.4087066054344177,3.9034535884857178,0.8445574045181274,0.13995766639709473,0.42105263157894735,0.43365785139978685,0.4215611167858359,0.39103680539898206,0.6086593411470714,1.9232078790664673,0.9504424929618835,1.3867977066127803,-0.1299130916595459,1.3707778453826904,0.2965475738968424,0.33367156982421875,4.054019927978516,0.5236056447029114,0.11107772588729858,0.34210526315789475,0.44144144144144143,0.358974358974359,0.2108843537414966,True,False
16,0.49891169245978045,1.355200171470642,0.8689628839492798,1.16413065051593,0.19539141654968262,10599.25,0.4877600440915726,0.47355756163597107,4.8265380859375,0.671259343624115,0.2242535948753357,0.40601503759398494,0.5032809773123909,0.4071756894790603,0.38109003459371715,0.6251863115712216,1.9306144714355469,0.9848968386650085,1.3894655344540026,-0.13426458835601807,1.5958313941955566,0.26393828348309367,0.3043069541454315,4.035678386688232,0.5218423008918762,0.03588908910751343,0.4473684210526316,0.4597069597069597,0.4444444444444444,0.43354838709677423,False,False
17,0.5240743436983654,1.4318259954452515,0.9166964292526245,1.1965893177883762,0.14989721775054932,36398.1640625,0.41010132698508783,0.43864649534225464,5.105731964111328,0.7556402683258057,0.15231996774673462,0.4473684210526316,0.47194269145488654,0.44777834525025534,0.4364508785561417,0.6320433867605109,1.6568000316619873,1.0683647394180298,1.2871674450754211,0.02660548686981201,1.3911218643188477,0.27892980290149494,0.2847326695919037,3.1276462078094482,0.849606990814209,0.05398362874984741,0.42105263157894735,0.293719806763285,0.42735042735042733,0.3428571428571428,False,False
18,0.4836359019566299,1.2867000102996826,0.8534059524536133,1.1343279994338862,0.23606133460998535,37142.4375,0.5153042487155853,0.5096377730369568,4.977673053741455,0.7200518846511841,0.23964327573776245,0.5037593984962406,0.52579546692819,0.5036176370446034,0.5037624045120297,0.6166731370122809,1.8257169723510742,0.9830692410469055,1.3511909459255098,-0.07263565063476562,1.580623984336853,0.39754883246023187,0.29945477843284607,3.8634531497955322,0.6802495121955872,0.045879900455474854,0.3157894736842105,0.25555555555555554,0.3247863247863248,0.25396825396825395,False,False
19,0.49418785742350985,1.3475555181503296,0.8727847337722778,1.1608425897383028,0.19993025064468384,24264.63671875,0.38914350277232623,0.47115498781204224,4.645445346832275,0.6957404613494873,0.21792173385620117,0.45864661654135336,0.5972180905917818,0.45986550902281237,0.41428631667720855,0.6231352216319034,1.7064104080200195,1.0149548053741455,1.3062964472201628,-0.0025414228439331055,1.6372454166412354,0.3974394053111925,0.3085714876651764,3.3380582332611084,0.8018629550933838,0.02482295036315918,0.2894736842105263,0.21666666666666667,0.297008547008547,0.2326086956521739,False,False
20,0.5091332632039947,1.3779126405715942,0.8874099254608154,1.1738452370613404,0.18190670013427734,20694.220703125,0.4416435856622227,0.4476185441017151,4.718714714050293,0.6879972815513611,0.19069868326187134,0.4323308270676692,0.4747473458554512,0.4328396322778345,0.4182315377601573,0.6278823049444902,1.8693442344665527,0.988537609577179,1.3672396404678124,-0.09826743602752686,1.6502412557601929,0.21436778496823405,0.34094560146331787,3.731426239013672,0.6570934057235718,0.10400819778442383,0.39473684210526316,0.6630824372759857,0.40598290598290604,0.3430086845019525,False,False
21,0.487978998879741,1.3606746196746826,0.8597864508628845,1.1664795839082152,0.19214117527008057,16189.857421875,0.42647769558845494,0.48570090532302856,4.435183525085449,0.6849847435951233,0.22813403606414795,0.49624060150375937,0.5405543530543531,0.4967228464419476,0.49723767148683723,0.5637369563705042,1.5498086214065552,0.9534916877746582,1.2449130979335687,0.08946448564529419,1.3732937574386597,0.3921869021573,0.3941563367843628,3.438697338104248,0.6793516874313354,0.154080331325531,0.3684210526315789,0.3263888888888889,0.3803418803418803,0.291866028708134,False,False
22,0.45521926207649976,1.1911038160324097,0.8400633335113525,1.0913770274439578,0.2928186058998108,37871.94140625,0.5125986044488724,0.5499082803726196,3.9737038612365723,0.6645636558532715,0.2994016408920288,0.47368421052631576,0.5283912548267912,0.47454885938032004,0.44869240963175994,0.5917824585186807,1.700899600982666,0.9376634359359741,1.304185416642383,0.0006963014602661133,1.8278019428253174,0.39732997816215304,0.4869229197502136,3.753204822540283,0.5958021879196167,0.20807009935379028,0.5,0.5297619047619048,0.4893162393162393,0.4177313201703446,True,False
23,0.44571095107725467,1.186267375946045,0.8173574805259705,1.089159022340652,0.29569011926651,20499.388671875,0.4894668921420004,0.5587794184684753,4.315915584564209,0.6207394599914551,0.3043020963668823,0.45112781954887216,0.4738309826854718,0.4516939053455908,0.4355493097519272,0.5019737231103998,1.3125638961791992,0.8672947287559509,1.1456718099784071,0.22884929180145264,1.3725627660751343,0.4228265038883391,0.5315093398094177,3.2399022579193115,0.6432998776435852,0.2785016894340515,0.39473684210526316,0.3456221198156682,0.40598290598290604,0.3217054263565891,True,False
24,0.4444627385390432,1.1706265211105347,0.8189030885696411,1.0819549533647574,0.3049764037132263,30128.40625,0.53149316370415,0.5660874247550964,4.790277004241943,0.6687328815460205,0.3061566948890686,0.49624060150375937,0.507907436478865,0.49638236295539667,0.48715818622360674,0.5570444590166995,1.4823719263076782,0.9670069813728333,1.2175269714908488,0.1290845274925232,1.3353077173233032,0.35826448595507826,0.375868022441864,3.525604724884033,0.8641715049743652,0.1340082287788391,0.42105263157894735,0.319047619047619,0.43162393162393164,0.34057971014492755,False,False
25,0.44216056156875494,1.171406865119934,0.7985427975654602,1.0823155108931657,0.30451303720474243,27764.85546875,0.5575479409670125,0.5736598372459412,4.236681938171387,0.6330254673957825,0.3288232684135437,0.4699248120300752,0.5181023504863603,0.4702502553626149,0.47294745484400663,0.49942986431874725,1.345118761062622,0.8807927966117859,1.1597925508739146,0.20972281694412231,1.2503795623779297,0.5332384972691192,0.526450514793396,3.3786373138427734,0.6105862855911255,0.2620915174484253,0.39473684210526316,0.37777777777777777,0.40811965811965817,0.3111111111111111,False,False
26,0.39860039075514425,1.0822840929031372,0.752124547958374,1.0403288388308465,0.35742706060409546,42351.28125,0.6107117626766683,0.6108710765838623,4.918299198150635,0.5525445938110352,0.3623197078704834,0.5639097744360902,0.5886148007590133,0.563883214164113,0.5669597136678166,0.5382128326516402,1.5506685972213745,0.8604353666305542,1.2452584459546439,0.0889592170715332,1.4796515703201294,0.5042403027736715,0.4644109308719635,3.6760149002075195,0.4105291962623596,0.19499146938323975,0.6052631578947368,0.6010101010101011,0.6004273504273504,0.5897337429595494,True,False
27,0.37815338350776445,0.9879499077796936,0.7332645058631897,0.9939566931107681,0.41343504190444946,28163.01171875,0.6413734994420957,0.65205317735672,4.598760604858398,0.5683096647262573,0.4152647852897644,0.518796992481203,0.5049405878674172,0.5178753830439223,0.5094630646853172,0.5390464538022092,1.5133036375045776,0.8965933918952942,1.2301640693438325,0.11091172695159912,1.4647022485733032,0.5303933913940941,0.4516320824623108,3.604773998260498,0.5586750507354736,0.1962856650352478,0.3684210526315789,0.30833333333333335,0.3782051282051282,0.30158730158730157,False,False
28,0.4116812305791037,1.092276692390442,0.7747505903244019,1.0451204200428015,0.3514942526817322,31739.421875,0.5638451709894445,0.6083981394767761,4.205198764801025,0.623939037322998,0.37014758586883545,0.4774436090225564,0.518725534477567,0.47774089206673476,0.47202631715816307,0.45833662465999003,1.2098138332366943,0.8108399510383606,1.099915375488812,0.28921645879745483,1.384455680847168,0.6076489586159284,0.5533332228660583,3.3105781078338623,0.6520721316337585,0.30009913444519043,0.42105263157894735,0.3247863247863248,0.42735042735042733,0.3536842105263158,True,False
29,0.47341291505591315,1.2202587127685547,0.8601241111755371,1.1046532092781673,0.2755088210105896,31641.826171875,0.5200849534903734,0.5360973477363586,4.578219890594482,0.7111228704452515,0.2770272493362427,0.45864661654135336,0.47827440739252713,0.45875893769152193,0.44648054012709054,0.4888889162163985,1.3231885433197021,0.863045871257782,1.15029932770549,0.22260713577270508,1.1390670537948608,0.5564370528654774,0.4922502636909485,3.2817859649658203,0.6191379427909851,0.23908579349517822,0.39473684210526316,0.3256704980842912,0.4038461538461539,0.32815964523281593,False,False
30,0.41143813673266794,1.077632188796997,0.7664780020713806,1.0380906457516113,0.36018890142440796,19096.783203125,0.5736268704162801,0.6148799657821655,4.491903781890869,0.5943766236305237,0.3780704736709595,0.5300751879699248,0.5599317528735632,0.5301753489955737,0.5324553007703191,0.5109914635357103,1.2929415702819824,0.9128327369689941,1.1370758858941572,0.24037772417068481,1.4744558334350586,0.479400339941722,0.5128870010375977,3.0489001274108887,0.6875078678131104,0.26123422384262085,0.3684210526315789,0.30833333333333335,0.3782051282051282,0.30158730158730157,False,False
31,0.41993939831740873,1.1212959289550781,0.7875773906707764,1.0589126162980014,0.33426499366760254,32956.2734375,0.589133556262537,0.5961278080940247,5.142775535583496,0.620995819568634,0.3343479037284851,0.5263157894736842,0.5480588150079675,0.5262597889002384,0.5228338026107082,0.5058615333155582,1.4571222066879272,0.8329468369483948,1.2071131706215152,0.1439191699028015,1.4819746017456055,0.6792143140877125,0.5864924788475037,3.434157609939575,0.5046865940093994,0.33641350269317627,0.5789473684210527,0.6027777777777777,0.5705128205128206,0.5336994748759455,False,False
32,0.5486934663433778,1.5117818117141724,0.932651698589325,1.2295453678958628,0.10242599248886108,20307.525390625,0.36108730749291806,0.3870485723018646,4.256633281707764,0.7642943859100342,0.14848124980926514,0.39097744360902253,0.5002645502645503,0.3924497786857337,0.34807495433368224,0.5841066617714731,1.6326757669448853,0.9608359336853027,1.277762014987488,0.04077881574630737,1.3797937631607056,0.3228100896663045,0.4103650450706482,3.447863817214966,0.6988853216171265,0.1623956561088562,0.3684210526315789,0.4444444444444444,0.3846153846153846,0.25555555555555554,False,False
33,0.48592190354838405,1.2791904211044312,0.8698124885559082,1.131013006602679,0.2405199408531189,28098.728515625,0.5194113319120108,0.5034693479537964,4.246255874633789,0.687516987323761,0.2501313090324402,0.4398496240601504,0.5083014811275681,0.44041538985359213,0.4382268831694441,0.5451149344444275,1.5488885641098022,0.8673679828643799,1.2445435163584286,0.09000504016876221,1.605248212814331,0.5206543751295853,0.5348727703094482,3.207017660140991,0.4331176280975342,0.2840617895126343,0.5263157894736842,0.5326168929110106,0.5235042735042735,0.5142857142857142,False,False
34,0.4319801453809093,1.119079351425171,0.8027255535125732,1.0578654694360579,0.3355809450149536,21521.416015625,0.5609256128187651,0.5935243368148804,4.299863815307617,0.6379854679107666,0.3496575355529785,0.49624060150375937,0.5295928753180662,0.49638236295539667,0.5004707728423243,0.5386434730730558,1.4378780126571655,0.9007217884063721,1.1991155126413657,0.15522539615631104,1.5397335290908813,0.5119002032064313,0.45399874448776245,3.2754063606262207,0.6479005813598633,0.16273587942123413,0.5263157894736842,0.6055555555555556,0.5299145299145299,0.5287719298245613,False,False
35,0.388830076034804,1.0367155075073242,0.7428683042526245,1.018192274330995,0.3844819664955139,32459.365234375,0.5423324047481933,0.6256226301193237,4.81749153137207,0.5970959663391113,0.38673466444015503,0.5263157894736842,0.5360189880385718,0.5266002723867892,0.5104238880117947,0.5452490919514706,1.4265215396881104,0.9109633564949036,1.1943707714475058,0.16189754009246826,1.6159794330596924,0.5442906393221012,0.4901089072227478,2.8198325634002686,0.5263275504112244,0.16391408443450928,0.5,0.5190476190476191,0.49786324786324787,0.5039431851026054,False,False
36,0.4251629284449986,1.1645716428756714,0.7785608768463135,1.0791532063964187,0.30857133865356445,19813.82421875,0.5301644108699732,0.5785626769065857,4.3081488609313965,0.573600172996521,0.31374937295913696,0.5300751879699248,0.5431092230206435,0.5298774259448417,0.5325217262172535,0.5271037377809223,1.403567910194397,0.8822492361068726,1.1847227144755843,0.1753830909729004,1.6315979957580566,0.5759150853944951,0.4989006817340851,3.1382548809051514,0.6071736812591553,0.21245533227920532,0.47368421052631576,0.4898989898989899,0.47222222222222215,0.47790123456790123,False,False
